date,open_TLT,high_TLT,low_TLT,close_TLT,volume_TLT
2021-07-16,126.57440611364272,127.4334695672848,126.55723428252284,127.3218002319336,12787900.0
2021-07-19,129.67566915139034,130.53473289284807,129.3921765437166,130.11380004882812,40203900.0
2021-07-20,131.0329572378782,131.18759548728357,128.65334762477318,128.85952758789062,25674800.0
2021-07-21,127.2960389927349,127.57094563894348,125.9988576651479,127.22732543945312,19988900.0
2021-07-22,127.2359402912052,128.6963461335549,127.19298447943277,128.43003845214844,18136900.0
2021-07-23,127.08982661302808,127.70835323726936,127.0468708264041,127.5708999633789,12639300.0
2021-07-26,128.0004769015774,128.05201862045612,127.03832986045366,127.19295501708984,10737700.0
2021-07-27,128.2840157704785,128.59327930365632,127.99193718588695,128.55032348632812,13036500.0
2021-07-28,127.71694423521002,128.57600756882275,127.3733241450714,128.55882263183594,14346700.0
2021-07-29,127.81141718096676,128.18940707248868,127.5966513888078,127.84578704833984,11532000.0
2021-07-30,128.11223115627115,128.6190758202983,128.05209037836403,128.447265625,14342100.0
2021-08-02,128.5434835826422,130.07447888900484,128.3112501234716,129.5928192138672,21232700.0
2021-08-03,129.66162109375,130.0744703418481,129.35198087661618,129.66162109375,13361900.0
2021-08-04,130.30671908958786,130.5819607034729,128.77572370401924,129.9282684326172,18267900.0
2021-08-05,129.67022885791056,129.80784966077474,129.016549730669,129.26597595214844,15345400.0
2021-08-06,127.57161430425587,127.95005195519909,127.02974041030258,127.10714721679688,21144300.0
2021-08-09,127.42540824275892,127.7780568163513,126.63410789115474,126.65131378173828,12942400.0
2021-08-10,126.8576910054144,126.92650141415952,126.0577814874656,126.06639099121094,13716900.0
2021-08-11,125.92875174053106,126.63403535950432,125.32667715744618,125.98895263671876,17227600.0
2021-08-12,125.6535225652157,125.9545664486336,125.0858465632383,125.78254699707033,14709400.0
2021-08-13,126.2900634112668,127.7780513388534,126.27285752142085,127.76945495605467,18653800.0
2021-08-16,128.3198550976245,129.03374820673903,127.9930089906406,128.0790252685547,19170900.0
2021-08-17,128.05323756419293,128.56069953853515,127.87260860974013,128.02743530273438,14126900.0
2021-08-18,127.90706448202724,128.56074387146398,127.68342730661011,128.45753479003906,13144000.0
2021-08-19,129.28322578468843,129.41225025282753,128.85317047271795,129.4036407470703,15474300.0
2021-08-20,129.52397687642318,129.7132021484605,129.11112770299567,129.4895782470703,12388400.0
2021-08-23,129.18861309108507,129.44664890311668,128.94778316632133,129.4036407470703,10615000.0
2021-08-24,128.81015775970647,129.07680306806208,128.39730834960938,128.39730834960938,13835900.0
2021-08-25,128.33705187282607,128.47465953378773,126.9350680125906,127.3307113647461,16743800.0
2021-08-26,127.2705916673622,127.78666337898277,126.8749349385533,127.68344116210938,16657400.0
2021-08-27,127.7865958501736,128.57789576538033,127.58016464976416,128.55209350585938,15384700.0
2021-08-30,128.14784728987374,128.930537743225,128.09622964389845,128.88754272460938,10596300.0
2021-08-31,128.7326822341353,129.09392691565608,127.72635495184764,128.01019287109375,15262400.0
2021-09-01,128.5519321540788,128.6552724349255,127.8801940467132,128.22467041015625,10807100.0
2021-09-02,128.52610363042706,128.7930747968334,128.10410889392347,128.78445434570312,9765900.0
2021-09-03,127.6907080366488,127.89738856586033,127.40650916805411,127.61318969726562,12928000.0
2021-09-07,126.82091157761154,127.04483305476543,126.30419699996084,126.53671264648438,15547800.0
2021-09-08,127.16540305108754,127.62184018175496,126.93287426007126,127.39791870117188,14533700.0
2021-09-09,127.604629711147,129.08590204416203,127.32905118969018,128.9394989013672,20324600.0
2021-09-10,128.2332983219775,128.4658271321718,127.59601563312845,127.80269622802734,14894600.0
2021-09-13,128.35385257289232,128.74140492849665,128.27634735814414,128.57777404785156,15036100.0
2021-09-14,128.9481152898152,130.53274117823773,128.81893990206038,130.13658142089844,19918400.0
2021-09-15,130.22263156542937,130.25707393520597,129.12027861867193,129.68006896972656,11940300.0
2021-09-16,128.89641051972774,129.56814863752774,128.75000740594376,129.08587646484375,13328900.0
2021-09-17,128.47438184375193,128.62940536738995,128.06100768226335,128.4657745361328,13782900.0
2021-09-20,129.6715427096403,130.3604956631974,129.37872324934975,130.05908203125,14660400.0
2021-09-21,129.79207209347737,130.00737311250643,129.35284960446208,129.94708251953125,10035800.0
2021-09-22,129.86100932106336,130.7222137451172,129.55959565720653,130.7222137451172,22277800.0
2021-09-23,129.54235118209922,129.5681862602139,127.75104463418089,127.76827239990234,23853300.0
2021-09-24,127.32039890295049,127.32901935332838,126.37308236744346,126.5194854736328,20203900.0
2021-09-27,125.78744934391403,126.48502245478193,125.63243893746768,126.0544204711914,13464300.0
2021-09-28,124.29760560703691,124.93490145522804,123.70337259767132,124.09091186523438,26613500.0
2021-09-29,124.70230421687955,125.2448536374094,123.74636753956123,124.30614471435548,23569400.0
2021-09-30,124.09955071745556,124.45263450993556,123.7119982514978,124.2890167236328,22567600.0
2021-10-01,124.9037893297214,125.37804239518412,124.34328809967904,125.3349380493164,26151800.0
2021-10-04,124.74860473936972,125.42982728003842,124.25710189997778,125.0159149169922,28027600.0
2021-10-05,124.68824786567508,124.77446973777263,123.7052290519591,123.80870056152344,22659200.0
2021-10-06,124.36918559111204,124.79171617369008,124.19672869372312,124.50715637207033,18696500.0
2021-10-07,123.47235767642736,123.60169701381284,122.95497401165905,123.20504760742188,14856000.0
2021-10-08,122.67045283978187,122.748069624204,122.04097927078058,122.34278869628906,17257800.0
2021-10-12,122.98946463458232,124.17942592778547,122.8601121486694,124.11907196044922,17968700.0
2021-10-13,124.69688888233875,125.49020130167855,124.67102100022274,125.32636260986328,23584600.0
2021-10-14,125.35215111959656,125.86091651351217,124.98998784167152,125.79193115234376,12946400.0
2021-10-15,125.03316837610416,125.15388952961082,124.5761516408562,125.0590362548828,11811500.0
2021-10-18,125.03311071203385,125.89540802728926,124.61921168484284,125.64534759521484,12115900.0
2021-10-19,124.73996658770224,124.8003205741676,123.86903764239683,123.9121551513672,12156300.0
2021-10-20,123.52414310826664,123.89492479635535,122.88603808600833,123.07574462890624,12782500.0
2021-10-21,123.30854356268756,123.43788292575594,122.64457079783296,122.92913055419922,13660000.0
2021-10-22,123.69658217306088,124.51576222236262,123.4896391798323,124.28295135498048,13740000.0
2021-10-25,123.88629792308382,124.42954963603592,123.85181180751398,124.09325408935548,8137900.0
2021-10-26,124.70548005576391,125.11939239501952,123.94666708236414,125.11939239501952,13671000.0
2021-10-27,126.2403699209615,127.7752586759172,125.8350889753433,127.39585876464844,22092300.0
2021-10-28,127.4389442704499,127.90459229797656,126.61976426067928,126.96469116210938,17497600.0
2021-10-29,126.30073327920444,127.62004758336906,126.17139389943044,127.3527374267578,19087300.0
2021-11-01,125.8831797785361,126.71203282651965,125.79683488111289,126.43575286865234,18035500.0
2021-11-02,126.48760841894294,127.41144915226158,126.48760841894294,126.99700927734376,9836700.0
2021-11-03,127.62730440812398,127.76543786530576,125.650118620148,125.68466186523438,20639400.0
2021-11-04,125.94373409918782,127.23020055506606,125.92647564229424,127.00572204589844,15922400.0
2021-11-05,128.23167252507747,129.14687085460096,127.89494836281156,128.90512084960938,21513000.0
2021-11-08,128.61151315144963,128.88779310497046,128.22297429353935,128.66331481933594,12083800.0
2021-11-09,130.20023226468336,131.03772816439647,130.0620856231167,130.33837890625,23430200.0
2021-11-10,130.2261440431415,130.31247582057486,126.9452334897034,127.95540618896484,28170600.0
2021-11-12,127.78266712195504,128.22299454290803,126.71205084383088,127.20419311523438,12712000.0
2021-11-15,126.82434907079256,126.88479316747116,125.38247806796082,125.6069564819336,15232700.0
2021-11-16,125.78828547205792,126.38403138887831,125.06303530131564,125.28751373291016,12998700.0
2021-11-17,124.8212661639094,126.3062963546376,124.7262920007547,126.2803955078125,14239900.0
2021-11-18,126.04727826964772,126.83295918737905,126.0127350269244,126.75525665283205,11054600.0
2021-11-19,127.42010317591044,128.30077161353267,127.42010317591044,128.0935516357422,14022100.0
2021-11-22,127.26467306763384,127.47189302615983,126.16816870320396,126.59122467041016,15266000.0
2021-11-23,125.99542316316166,126.15084135700276,124.76077270507812,124.76077270507812,15318500.0
2021-11-24,125.14067320254738,126.76386260986328,125.01115584114775,126.76386260986328,13769700.0
2021-11-26,128.49926997403634,130.09654518791334,128.36112340734095,129.967041015625,20064800.0
2021-11-29,128.05033959719125,129.19865858400905,127.92946460775704,128.92237854003906,23234200.0
2021-11-30,130.22614736110003,131.29676418879345,129.7253756114236,130.88232421875,31481100.0
2021-12-01,130.09043489836333,131.7501690181385,129.4853123711335,131.6896514892578,30826500.0
2021-12-02,132.1996700868439,132.2515479070162,130.3238245642994,131.85389709472656,17754200.0
2021-12-03,131.1191636537855,134.09286002024237,130.83390807980263,133.42724609375,34427100.0
2021-12-06,133.1678715846934,133.42720795002975,131.335237609273,131.59457397460938,30924200.0
2021-12-07,131.1537590383071,131.85395824583864,130.41033488911552,130.53135681152344,22115900.0
2021-12-08,130.0731648729707,130.08180458271315,128.2491836471729,128.27511596679688,33633900.0
2021-12-09,129.09632875928682,129.52855164640675,128.3529048658247,128.9925994873047,17544900.0
2021-12-10,129.5977529827188,129.87438205597977,128.63821731924514,128.6814422607422,14298700.0
2021-12-13,130.00398338610916,130.7992718172297,129.93482614987337,130.58316040039062,17860500.0
2021-12-14,129.98668874884245,130.4707762045367,129.07037846622202,130.27195739746094,14015500.0
2021-12-15,129.3297557490355,130.3497956121587,128.91482539712084,129.0185546875,25383900.0
2021-12-16,128.73122756620882,129.70915641138706,128.71391546839055,129.06874084472656,18677900.0
2021-12-17,130.1072352367944,130.66110348987883,129.95146598058037,130.5312957763672,18093500.0
2021-12-20,130.46202281499896,130.69568983691568,129.46679541891103,129.55332946777344,17147300.0
2021-12-21,128.20337918550976,129.1207227085286,127.75335687421592,129.06015014648438,16598200.0
2021-12-22,129.5792982297672,129.69180702534575,128.9648575891252,129.65719604492188,12253900.0
2021-12-23,129.45815794123067,129.46682059148108,128.1081050281188,128.53216552734375,11642500.0
2021-12-27,128.4802447075163,128.95621509032088,128.35908644921443,128.84371948242188,7821800.0
2021-12-28,129.46681042244998,129.62257965160816,128.09078287192713,128.33309936523438,9174600.0
2021-12-29,127.1388579017814,127.48502062657224,126.70614789316213,126.93115234375,11771200.0
2021-12-30,127.43311057030732,128.05621410286162,126.74077184466223,127.9956283569336,10355000.0
2022-01-03,126.70613298528454,127.16480448403412,124.86278433976578,124.88009643554688,33860400.0
2022-01-04,124.28294759560804,124.73296962380304,123.53003653719767,124.36083221435548,21996400.0
2022-01-05,124.74158109995984,124.75889318949848,123.50403740567891,123.6857681274414,20911700.0
2022-01-06,123.4002586330842,124.13587105827123,123.14062994153208,124.00605010986328,18996400.0
2022-01-07,123.8675636302238,123.96276035444134,122.50884794868792,123.11463928222656,18756800.0
2022-01-10,122.58673252875973,123.59062285552744,122.33576654969814,123.41754150390624,13775800.0
2022-01-11,123.65116786886358,124.30023262762889,123.49538546002664,124.2396469116211,24388700.0
2022-01-12,124.53391026672156,124.62910697776978,123.75503768924244,123.76368713378906,14440600.0
2022-01-13,124.09256971901198,124.98395123707076,123.78101799972129,124.86279296875,15166000.0
2022-01-14,124.11856700678986,124.15319121071629,122.70792781524256,122.9762191772461,22997500.0
2022-01-18,121.98958476141966,122.29247377805513,121.17608801028344,121.24532318115234,21171700.0
2022-01-19,121.61743614371991,122.63863831320882,121.42704274271787,122.08477020263672,17930500.0
2022-01-20,122.34439662121552,122.88096589310992,122.10208012626651,122.8376922607422,13959000.0
2022-01-21,124.10123683831304,124.70704147145132,123.4694838639044,124.30029296875,28916600.0
2022-01-24,124.88008470966584,124.9406572313222,123.26174064021946,123.279052734375,25001600.0
2022-01-25,123.85023258207424,124.3694897629431,122.71653471594446,123.08000946044922,15599000.0
2022-01-26,123.1146027411813,123.38289394271742,121.5828193678592,121.59146881103516,23655500.0
2022-01-27,123.24448801024096,124.0752839679184,123.17525281289056,123.8243179321289,21501800.0
2022-01-28,122.96747175602783,124.15310562579548,122.7597794967005,123.86751556396484,12826500.0
2022-01-31,123.04542881236992,123.71180601572487,122.85504853096045,123.2271728515625,13998400.0
