date,Open,High,Low,Close,Volume
2025-03-03,45.0,46.59999847412109,42.0,42.0,780.0
2025-03-04,45.0,45.5,39.5,42.5099983215332,13850.0
2025-03-05,42.29999923706055,42.29999923706055,31.600000381469727,32.900001525878906,3420.0
2025-03-06,31.899999618530277,32.5,27.5,30.600000381469727,1590.0
2025-03-07,33.29999923706055,36.0,29.149999618530277,35.58000183105469,1630.0
2025-03-10,31.0,33.20000076293945,27.0,30.0,5750.0
2025-03-11,28.100000381469727,33.5,28.0,29.100000381469727,1840.0
2025-03-12,29.299999237060547,29.71999931335449,27.200000762939453,27.700000762939453,700.0
2025-03-13,27.700000762939453,29.100000381469727,25.799999237060547,27.100000381469727,830.0
2025-03-14,28.0,28.0,26.399999618530277,26.5,2040.0
2025-03-17,26.5,27.0,25.299999237060547,25.5,850.0
2025-03-18,25.200000762939453,27.100000381469727,24.5,24.5,1310.0
2025-03-19,23.899999618530277,24.700000762939453,21.5,23.200000762939453,2780.0
2025-03-20,24.299999237060547,24.299999237060547,21.0,21.799999237060547,2060.0
2025-03-21,20.899999618530277,21.299999237060547,19.200000762939453,20.5,1190.0
2025-03-24,20.399999618530277,20.799999237060547,19.5,20.600000381469727,2090.0
2025-03-25,20.5,21.049999237060547,20.0,20.200000762939453,1660.0
2025-03-26,21.299999237060547,21.299999237060547,19.75,20.299999237060547,1770.0
2025-03-27,20.299999237060547,21.200000762939453,20.06999969482422,20.06999969482422,1660.0
2025-03-28,20.0,20.5,19.700000762939453,19.700000762939453,510.0
2025-03-31,20.399999618530277,20.5,18.299999237060547,18.299999237060547,830.0
2025-04-01,19.309999465942383,19.309999465942383,11.600000381469728,14.0,13090.0
2025-04-02,14.0,15.199999809265137,13.0,14.399999618530272,5470.0
2025-04-03,14.800000190734863,14.800000190734863,12.0,13.399999618530272,1760.0
2025-04-04,13.699999809265137,13.699999809265137,11.600000381469728,12.5,3710.0
2025-04-07,12.699999809265137,12.800000190734863,11.399999618530272,12.029999732971191,1620.0
2025-04-08,12.0,12.0,8.699999809265137,11.050000190734863,3120.0
2025-04-09,11.100000381469728,11.100000381469728,10.199999809265137,10.600000381469728,600.0
2025-04-10,10.699999809265137,11.0,7.110000133514404,7.900000095367432,20660.0
2025-04-11,7.900000095367432,8.699999809265137,7.199999809265137,8.100000381469727,7050.0
2025-04-14,8.300000190734863,9.630000114440918,8.100000381469727,8.600000381469727,3720.0
2025-04-15,8.430000305175781,8.899999618530273,8.199999809265137,8.869999885559082,1180.0
2025-04-16,8.899999618530273,8.899999618530273,8.199999809265137,8.789999961853027,1890.0
2025-04-17,8.600000381469727,9.869999885559082,8.100000381469727,9.350000381469728,1980.0
2025-04-18,8.600000381469727,9.869999885559082,8.100000381469727,9.350000381469728,1980.0
2025-04-21,9.5,11.600000381469728,8.380000114440918,8.5,4190.0
2025-04-22,8.4399995803833,8.4399995803833,7.800000190734863,8.0,1880.0
2025-04-23,8.100000381469727,9.890000343322754,7.949999809265137,8.300000190734863,12520.0
2025-04-24,8.0,9.0,8.0,8.699999809265137,4460.0
2025-04-25,8.25,8.979999542236328,8.25,8.59000015258789,300.0
2025-04-28,9.0,9.0,8.300000190734863,8.40999984741211,2730.0
2025-04-29,8.510000228881836,8.979999542236328,8.0,8.930000305175781,1760.0
2025-04-30,8.399999618530273,8.779999732971191,8.199999809265137,8.5,910.0
2025-05-01,8.109999656677246,9.0,7.599999904632568,8.600000381469727,2340.0
2025-05-02,9.0,9.0,8.850000381469727,8.850000381469727,520.0
2025-05-05,10.199999809265137,10.199999809265137,8.720000267028809,8.899999618530273,520.0
2025-05-06,8.6899995803833,9.100000381469728,8.420000076293945,9.100000381469728,1160.0
2025-05-07,8.720000267028809,8.720000267028809,8.399999618530273,8.399999618530273,380.0
2025-05-08,8.399999618530273,8.789999961853027,8.199999809265137,8.199999809265137,840.0
2025-05-09,8.210000038146973,8.399999618530273,7.519999980926514,7.949999809265137,2940.0
2025-05-12,8.399999618530273,10.0,7.900000095367432,9.0600004196167,4800.0
2025-05-13,9.0,13.399999618530272,8.5,13.0,36670.0
2025-05-14,12.300000190734863,12.5,10.220000267028809,10.329999923706056,7060.0
2025-05-15,10.5,11.0,10.0,10.399999618530272,2650.0
2025-05-16,10.199999809265137,11.5,9.140000343322754,10.199999809265137,289210.0
2025-05-19,12.300000190734863,13.0,8.979999542236328,8.979999542236328,1028740.0
2025-05-20,9.010000228881836,9.020000457763672,7.170000076293945,7.409999847412109,61530.0
2025-05-21,7.599999904632568,8.180000305175781,5.5,6.0,39250.0
2025-05-22,6.190000057220459,6.449999809265137,5.5,6.199999809265137,178550.0
2025-05-23,5.889999866485596,6.099999904632568,5.5,5.599999904632568,74560.0
2025-05-27,5.900000095367432,6.0,5.199999809265137,5.800000190734863,29210.0
2025-05-28,5.889999866485596,5.889999866485596,5.199999809265137,5.360000133514404,14500.0
2025-05-29,5.480000019073486,5.550000190734863,5.110000133514404,5.300000190734863,12990.0
2025-05-30,5.300000190734863,5.650000095367432,5.230000019073486,5.46999979019165,8960.0
2025-06-02,5.809999942779541,6.849999904632568,5.340000152587891,6.360000133514404,49490.0
2025-06-03,6.110000133514404,6.800000190734863,6.03000020980835,6.690000057220459,15890.0
2025-06-04,6.679999828338623,6.679999828338623,6.199999809265137,6.210000038146973,7360.0
2025-06-05,6.760000228881836,6.78000020980835,6.119999885559082,6.199999809265137,8340.0
2025-06-06,6.150000095367432,6.699999809265137,6.150000095367432,6.53000020980835,165890.0
2025-06-09,7.210000038146973,7.900000095367432,6.699999809265137,7.489999771118164,42870.0
2025-06-10,7.159999847412109,8.25,6.909999847412109,7.510000228881836,41120.0
2025-06-11,7.699999809265137,8.0,6.789999961853027,7.860000133514404,19750.0
2025-06-12,7.300000190734863,7.800000190734863,6.900000095367432,6.900000095367432,10110.0
2025-06-13,6.760000228881836,6.900000095367432,6.179999828338623,6.599999904632568,10720.0
2025-06-16,6.599999904632568,6.900000095367432,6.119999885559082,6.519999980926514,19890.0
2025-06-17,6.21999979019165,6.599999904632568,6.199999809265137,6.5,13590.0
2025-06-18,6.329999923706055,7.960000038146973,6.329999923706055,7.699999809265137,19410.0
2025-06-20,7.599999904632568,8.0,6.690000057220459,6.690000057220459,23180.0
2025-06-23,6.880000114440918,7.360000133514404,6.699999809265137,6.889999866485596,4290.0
2025-06-24,6.889999866485596,8.5,6.889999866485596,7.489999771118164,22000.0
2025-06-25,7.260000228881836,7.829999923706055,7.110000133514404,7.360000133514404,6230.0
2025-06-26,7.489999771118164,7.699999809265137,6.909999847412109,7.159999847412109,5510.0
2025-06-27,7.300000190734863,7.300000190734863,6.699999809265137,6.920000076293945,5230.0
2025-06-30,7.0,7.099999904632568,6.670000076293945,6.800000190734863,2770.0
2025-07-01,7.099999904632568,7.099999904632568,6.71999979019165,6.71999979019165,1740.0
2025-07-02,6.690000057220459,6.989999771118164,6.199999809265137,6.889999866485596,2200.0
2025-07-03,6.800000190734863,7.099999904632568,6.800000190734863,6.800000190734863,2120.0
2025-07-07,7.199999809265137,7.199999809265137,6.579999923706055,6.75,4470.0
2025-07-08,7.050000190734863,7.199999809265137,6.800000190734863,7.050000190734863,4850.0
2025-07-09,7.050000190734863,7.539999961853027,7.0,7.449999809265137,6380.0
2025-07-10,7.599999904632568,7.960000038146973,7.400000095367432,7.699999809265137,3870.0
2025-07-11,7.699999809265137,7.699999809265137,6.71999979019165,7.0,13480.0
2025-07-14,7.0,7.03000020980835,5.5,5.5,363860.0
2025-07-15,7.269999980926514,7.340000152587891,5.949999809265137,6.96999979019165,1894580.0
2025-07-16,6.46999979019165,6.800000190734863,5.889999866485596,5.900000095367432,88180.0
2025-07-17,5.670000076293945,6.400000095367432,5.550000190734863,6.199999809265137,36940.0
2025-07-18,6.010000228881836,6.989999771118164,5.940000057220459,6.800000190734863,32410.0
2025-07-21,6.699999809265137,6.900000095367432,6.5,6.849999904632568,22890.0
2025-07-22,6.849999904632568,7.800000190734863,6.599999904632568,7.409999847412109,21300.0
2025-07-23,7.170000076293945,7.75,6.900000095367432,7.559999942779541,9270.0
2025-07-24,7.599999904632568,7.599999904632568,6.75,7.5,7240.0
2025-07-25,7.099999904632568,7.869999885559082,6.840000152587891,7.699999809265137,7210.0
2025-07-28,7.309999942779541,7.599999904632568,6.929999828338623,7.380000114440918,3120.0
2025-07-29,7.480000019073486,7.480000019073486,6.940000057220459,6.980000019073486,3070.0
2025-07-30,7.130000114440918,7.130000114440918,6.349999904632568,6.409999847412109,6640.0
2025-07-31,6.800000190734863,7.099999904632568,6.139999866485596,6.519999980926514,7200.0
2025-08-01,6.340000152587891,6.519999980926514,6.25,6.309999942779541,1790.0
2025-08-04,6.5,6.5,6.110000133514404,6.230000019073486,1990.0
2025-08-05,6.320000171661377,6.630000114440918,6.170000076293945,6.28000020980835,1850.0
2025-08-06,6.420000076293945,6.78000020980835,6.28000020980835,6.619999885559082,1380.0
2025-08-07,6.599999904632568,7.010000228881836,6.320000171661377,6.320000171661377,7040.0
2025-08-08,6.510000228881836,6.769999980926514,6.119999885559082,6.119999885559082,3800.0
2025-08-11,6.099999904632568,6.659999847412109,6.0,6.159999847412109,1690.0
2025-08-12,6.159999847412109,6.159999847412109,5.440000057220459,5.710000038146973,9390.0
2025-08-13,5.699999809265137,6.25,5.699999809265137,6.0,7050.0
2025-08-14,6.0,6.0,5.610000133514404,5.980000019073486,4590.0
2025-08-15,6.0,6.079999923706055,5.71999979019165,5.75,5470.0
2025-08-18,5.900000095367432,6.170000076293945,5.730000019073486,6.159999847412109,3480.0
2025-08-19,6.159999847412109,6.329999923706055,5.71999979019165,5.920000076293945,7770.0
2025-08-20,6.059999942779541,6.199999809265137,5.710000038146973,6.0,2470.0
2025-08-21,6.099999904632568,6.199999809265137,5.809999942779541,5.980000019073486,2220.0
2025-08-22,5.75,7.800000190734863,5.75,7.349999904632568,399000.0
2025-08-25,7.400000095367432,7.400000095367432,6.46999979019165,6.599999904632568,73580.0
2025-08-26,6.550000190734863,7.300000190734863,6.550000190734863,6.860000133514404,18500.0
2025-08-27,6.78000020980835,6.78000020980835,6.21999979019165,6.21999979019165,11060.0
2025-08-28,6.699999809265137,6.699999809265137,6.03000020980835,6.179999828338623,1193990.0
2025-08-29,11.350000381469728,13.100000381469728,8.8100004196167,10.699999809265137,10527470.0
2025-09-02,9.31999969482422,10.399999618530272,8.600000381469727,9.149999618530272,356970.0
2025-09-03,9.31999969482422,13.100000381469728,9.199999809265137,10.5,1502500.0
2025-09-04,9.699999809265137,11.550000190734863,9.699999809265137,10.800000190734863,141160.0
2025-09-05,10.5,11.800000190734863,10.5,10.800000190734863,82410.0
2025-09-08,10.600000381469728,11.100000381469728,8.5,8.550000190734863,97930.0
2025-09-09,7.5,8.0,7.110000133514404,7.300000190734863,48620.0
2025-09-10,6.699999809265137,7.849999904632568,6.699999809265137,7.010000228881836,39090.0
2025-09-11,7.0,7.900000095367432,6.989999771118164,7.730000019073486,48940.0
2025-09-12,7.800000190734863,7.940000057220459,7.5,7.610000133514404,15040.0
2025-09-15,7.78000020980835,7.800000190734863,7.110000133514404,7.159999847412109,14070.0
2025-09-16,7.199999809265137,7.25,6.599999904632568,6.929999828338623,14680.0
2025-09-17,6.96999979019165,7.199999809265137,6.710000038146973,6.710000038146973,11670.0
2025-09-18,6.599999904632568,6.599999904632568,5.880000114440918,6.170000076293945,22380.0
2025-09-19,6.309999942779541,6.369999885559082,5.809999942779541,5.880000114440918,15470.0
2025-09-22,6.159999847412109,6.159999847412109,5.800000190734863,5.909999847412109,13610.0
2025-09-23,6.199999809265137,6.300000190734863,5.909999847412109,5.940000057220459,17200.0
2025-09-24,5.940000057220459,6.070000171661377,5.199999809265137,5.570000171661377,19080.0
2025-09-25,5.559999942779541,5.590000152587891,5.360000133514404,5.369999885559082,9460.0
2025-09-26,5.800000190734863,5.840000152587891,5.300000190734863,5.539999961853027,41050.0
2025-09-29,5.300000190734863,5.699999809265137,5.099999904632568,5.650000095367432,9510.0
2025-09-30,5.699999809265137,5.800000190734863,5.349999904632568,5.739999771118164,7820.0
2025-10-01,5.550000190734863,6.25,5.550000190734863,6.039999961853027,20260.0
2025-10-02,6.039999961853027,6.400000095367432,6.0,6.28000020980835,7940.0
2025-10-03,6.389999866485596,6.869999885559082,6.389999866485596,6.869999885559082,20830.0
2025-10-06,6.690000057220459,6.900000095367432,6.599999904632568,6.900000095367432,9300.0
2025-10-07,7.0,7.0,6.610000133514404,6.760000228881836,9800.0
2025-10-08,6.099999904632568,7.0,6.099999904632568,6.820000171661377,25220.0
2025-10-09,6.800000190734863,6.800000190734863,6.400000095367432,6.489999771118164,12550.0
2025-10-10,6.489999771118164,6.840000152587891,5.619999885559082,6.570000171661377,105100.0
2025-10-14,6.96999979019165,7.230000019073486,6.599999904632568,7.085000038146973,49300.0
2025-10-15,7.090000152587891,7.489999771118164,6.880000114440918,7.190000057220459,27100.0
2025-10-16,7.190000057220459,7.340000152587891,6.789999961853027,7.260000228881836,16300.0
2025-10-17,7.130000114440918,7.480000019073486,7.010000228881836,7.460000038146973,25300.0
2025-10-20,7.460000038146973,7.494999885559082,6.74399995803833,7.210000038146973,15500.0
2025-10-21,7.300000190734863,7.349999904632568,7.050000190734863,7.139999866485596,10200.0
2025-10-22,7.139999866485596,7.21999979019165,6.510000228881836,6.699999809265137,33500.0
2025-10-23,6.670000076293945,6.800000190734863,6.5,6.760000228881836,11200.0
2025-10-24,6.710000038146973,7.099999904632568,6.519999980926514,6.929999828338623,21500.0
2025-10-27,6.900000095367432,7.099999904632568,6.659999847412109,7.010000228881836,5200.0
2025-10-28,6.829999923706055,6.909999847412109,6.739999771118164,6.760000228881836,18200.0
2025-10-29,6.78000020980835,6.849999904632568,6.5,6.565000057220459,18900.0
2025-10-30,6.510000228881836,7.28000020980835,5.829999923706055,6.630000114440918,137600.0
2025-10-31,5.829999923706055,5.989999771118164,5.619999885559082,5.699999809265137,16100.0
2025-11-03,5.699999809265137,5.769999980926514,5.28000020980835,5.550000190734863,17500.0
2025-11-04,5.349999904632568,5.480000019073486,5.179999828338623,5.199999809265137,8700.0
2025-11-05,5.349999904632568,5.480000019073486,5.179999828338623,5.199999809265137,8700.0
2025-11-06,5.349999904632568,5.480000019073486,5.179999828338623,5.199999809265137,8700.0
2025-11-07,5.480000019073486,5.480000019073486,4.670000076293945,4.75,4032.0
