date,open_SPY,high_SPY,low_SPY,close_SPY,volume_SPY
2021-03-01,359.9391348464769,364.9145796408334,355.2530939230072,363.6636962890625,105348800.0
2021-03-02,363.88775955697247,364.1211286457314,360.3218730437514,360.8259582519531,79595300.0
2021-03-03,360.12585700592814,361.096651920439,355.9438726099805,356.04656982421875,119940200.0
2021-03-04,355.8598669496521,358.4549301482067,347.14120097339406,351.6405639648437,183433000.0
2021-03-05,355.15042536468866,359.1643910019848,347.8506615219816,358.10955810546875,152039600.0
2021-03-08,359.0709604074307,361.8900482908478,356.0465066194313,356.3265380859375,123149200.0
2021-03-09,360.1818668416844,363.9717786646601,359.67778162011194,361.4140625,113633600.0
2021-03-10,363.7663934988811,365.3626300474982,362.3475197320477,363.6636962890625,109899400.0
2021-03-11,366.1374442709955,369.3299174808508,365.68002148147286,367.3509521484375,86245000.0
2021-03-12,365.988063865654,367.98568835649854,365.1759440335733,367.8456726074219,64653600.0
2021-03-15,368.0977208919714,370.300739917359,365.9507366566855,370.0393676757813,73427200.0
2021-03-16,370.6554372330348,371.3648598418365,368.79780004485065,369.5726013183594,73722500.0
2021-03-17,368.28439370276624,371.6355701121293,367.1362076288322,370.8327941894531,97959300.0
2021-03-18,368.237776582105,370.3287545797214,364.7558993919325,365.4373474121094,115349100.0
2021-03-19,365.13571611364415,366.7184601475736,362.578969155588,364.7611083984375,113624500.0
2021-03-22,365.276273388736,369.0598779072766,365.2200836477312,367.6737976074219,73778600.0
2021-03-23,367.0368956527284,368.4885113362142,363.9931613777038,364.7798461914063,90686600.0
2021-03-24,366.1846847460537,367.8236187570655,362.8787218556425,362.925537109375,97588600.0
2021-03-25,361.4833173294105,365.7632549664957,359.5353110691454,364.96722412109375,116128600.0
2021-03-26,366.1191203770628,371.2513354528067,365.5197536581224,370.8486328125,114409100.0
2021-03-29,369.3688948067096,371.5697547729306,367.87980961613647,370.6613159179688,108107600.0
2021-03-30,369.3875943515062,370.35222281435466,368.0764244495289,369.6779174804688,76262200.0
2021-03-31,370.24917149456826,372.7403541757832,370.2210766312015,371.1763305664063,112734200.0
2021-04-01,373.1150826333132,375.2410327787885,372.9090440416976,375.184814453125,99682900.0
2021-04-02,373.1150826333132,375.2410327787885,372.9090440416976,375.184814453125,99682900.0
2021-04-05,377.8539124789563,381.1130603362482,377.77900235176537,380.5698547363281,91684800.0
2021-04-06,380.0079543326237,381.3940060302929,379.6707873110672,380.3450927734375,62021000.0
2021-04-07,380.1764761224712,381.1317301663428,379.71758377503375,380.78521728515625,55836300.0
2021-04-08,382.0401609843189,382.6489021342962,381.1036273441264,382.59271240234375,57863100.0
2021-04-09,382.471035788063,385.54286537621095,382.3492818264006,385.374267578125,61104600.0
2021-04-12,384.7748703761354,385.786314180877,384.1661291967522,385.5147399902344,56704900.0
2021-04-13,385.4117407781049,387.2848083159337,385.02775850316095,386.6573181152344,56551000.0
2021-04-14,386.629153835871,387.6874413776743,384.7935559809421,385.3367614746094,61659900.0
2021-04-15,387.4813449270554,389.7477684777227,387.4345296863085,389.4761657714844,60229800.0
2021-04-16,390.7686711718235,391.3867868195432,389.3451502920912,390.7780456542969,82037300.0
2021-04-19,389.8415012475082,390.2910191020154,387.52826201872847,388.8581237792969,78498500.0
2021-04-20,387.6406372471208,388.7457400683616,384.5313387439712,386.0110778808594,81851800.0
2021-04-21,385.3929829340343,389.8696127711152,385.2524800177592,389.66357421875,66793000.0
2021-04-22,389.4950123134233,390.328512440376,385.0371027773135,386.104736328125,97582800.0
2021-04-23,386.6666955199945,391.7052518077385,386.5917853934421,390.29107666015625,73209200.0
2021-04-26,390.9466402329911,391.67713539485504,390.35661941365066,391.1058349609375,52182400.0
2021-04-27,391.40549711447903,391.6021897569146,389.8789427091072,391.0215148925781,51303100.0
2021-04-28,391.2931619528754,392.41701387986393,390.4409128147117,390.9091796875,51238900.0
2021-04-29,393.6437764159888,394.0183841082512,390.0100217814999,393.4002685546875,78544300.0
2021-04-30,391.1245322985736,391.9767813050414,389.9163959508624,390.8154602050781,85527000.0
2021-05-03,392.8103349425953,393.1943172010252,391.1620550150992,391.6584167480469,68128300.0
2021-05-04,389.6636086069614,390.1599703568176,385.54286577673696,389.2421569824219,101591200.0
2021-05-05,390.8904767655513,391.12461021240586,388.80199613054106,389.3639221191406,60162200.0
2021-05-06,389.4388167807709,392.604305429452,387.4252749339344,392.4732055664063,74321400.0
2021-05-07,393.2411380426792,395.98517484775925,392.5574581716832,395.32958984375,67733800.0
2021-05-10,395.68547774679007,395.9102366829871,391.2931325239228,391.4148864746094,81852400.0
2021-05-11,386.8820921309742,388.9143543332636,384.0350215703877,387.921630859375,116888000.0
2021-05-12,385.1307475097692,386.4044195693384,378.3595988550545,379.68011474609375,134811000.0
2021-05-13,381.2347930730612,386.1796900338634,381.1879492380252,384.2410583496094,106394000.0
2021-05-14,386.985030226416,390.993392781113,386.95693536241697,390.1411437988281,82201600.0
2021-05-17,389.0267426458756,389.96327633452273,387.1255518204116,389.1484680175781,65129200.0
2021-05-18,389.410629478329,389.6541373414244,385.6364005040264,385.7956237792969,59810200.0
2021-05-19,381.0943542868471,384.962214952343,379.6052403632547,384.7842712402344,106467100.0
2021-05-20,385.6645888163089,390.1880628574661,385.54286343600126,388.9237365722656,78022200.0
2021-05-21,390.4128194386064,391.6584253302021,388.1464237708593,388.6053161621094,76578700.0
2021-05-24,390.8529608640106,393.6438415072132,390.609452962444,392.56683349609375,51376700.0
2021-05-25,393.6531525608854,394.00903989913496,391.1151545265216,391.69580078125,57451400.0
2021-05-26,392.2858873840644,392.9789132133939,391.2463486400701,392.4732055664063,43088600.0
2021-05-27,393.5033839792261,394.0184660906669,392.3982524731179,392.6792297363281,56707700.0
2021-05-28,394.25256120863554,394.5147894803722,393.1474583906552,393.381591796875,58520200.0
2021-06-01,395.7510371233868,395.89151145679193,392.59492324968153,393.03509521484375,54216600.0
2021-06-02,393.690698113344,394.49613202119497,392.67925421266847,393.6532287597656,49097100.0
2021-06-03,391.3306656259086,393.3348331552268,389.86030065702096,392.1922607421875,58138800.0
2021-06-04,394.046551239309,396.07884192817824,392.2577684564008,395.7791442871094,55938800.0
2021-06-07,395.7697493431614,395.94769302205015,394.458607957196,395.3951416015625,51555000.0
2021-06-08,396.2567720889371,396.3504311779216,393.6438635649378,395.4794616699219,47134300.0
2021-06-09,396.3223302537251,396.3972689560642,394.66467586891736,394.8894348144531,48436300.0
2021-06-10,396.11623447588136,397.680258127959,394.7957187001208,396.7249755859375,51020100.0
2021-06-11,397.2775492259465,397.4929336539654,395.985128334888,397.3805541992188,45570800.0
2021-06-14,397.4929552839291,398.37329916833056,396.24737815172665,398.2702941894531,42358500.0
2021-06-15,398.4201082118364,398.4575489750296,396.6594205967574,397.5397644042969,51508500.0
2021-06-16,397.6803041304565,397.9050630695261,393.2692384667754,395.3202209472656,80386100.0
2021-06-17,394.908138264524,396.17243576818447,392.7072785740148,395.1890869140625,90949700.0
2021-06-21,391.6242317543802,395.6269263335311,390.8067865063544,395.4389953613281,72822000.0
2021-06-22,395.4296600028668,398.389386740263,394.70615149146886,397.5531311035156,57700300.0
2021-06-23,397.6283337847362,398.4363740041373,396.9894142613617,397.073974609375,49445400.0
2021-06-24,399.225635649198,399.8457448281696,398.9719259471938,399.4229431152344,45110300.0
2021-06-25,400.174690477139,401.2928141340568,399.845825517884,400.841796875,58129500.0
2021-06-28,401.3679429641706,401.81893148712265,400.1652591125572,401.6498107910156,53159600.0
2021-06-29,402.03499591780417,402.6739153566939,401.33029776996494,401.8658752441406,35970500.0
2021-06-30,401.4054988705683,402.8806740439344,401.3773120884002,402.20416259765625,64827900.0
2021-07-01,402.96526015847866,404.5907744987678,402.8994814377987,404.4310302734375,53441000.0
2021-07-02,405.5960838218622,407.8792989685119,404.5155237085029,407.5222473144531,57697700.0
2021-07-06,407.57869308441616,407.79481088022624,404.0364200440292,406.780029296875,68710400.0
2021-07-07,407.4659236755757,408.4994868338858,405.4457944463871,408.2175903320313,63549500.0
2021-07-08,402.8806657894251,405.6524902342203,401.6967636141339,404.8914184570313,97595200.0
2021-07-09,406.4042044959093,409.5142706843359,404.6941297476529,409.2135925292969,76238600.0
2021-07-12,409.1290213300447,410.93306153821294,408.6968144150368,410.6793518066406,52889600.0
2021-07-13,409.8900906791253,411.3934527310656,409.0162717016352,409.27935791015625,52911300.0
2021-07-14,410.9799818157925,411.4685909161108,408.64039298286,409.8900451660156,64130400.0
2021-07-15,408.54645535264586,409.22296681332864,406.5826996884717,408.4900817871094,55126400.0
2021-07-16,409.67394399277407,409.7209124013847,404.89139582198015,405.2860107421875,75874700.0
2021-07-19,400.4471526449849,405.3518538666455,396.4820491387823,399.30084228515625,147987000.0
2021-07-20,399.96790941735486,406.3008168970858,399.1692457026754,405.02294921875,99608200.0
2021-07-21,406.2256517266708,408.4431171303983,404.9759994467922,408.3021545410156,64724400.0
2021-07-22,408.48062363685614,409.40143954489,407.4940576937237,409.1571350097656,47878500.0
2021-07-23,411.0927686525652,413.7048490688412,410.4068806943092,413.3666076660156,63766600.0
2021-07-26,412.7746132950754,414.3907222902915,412.727644885463,414.3813171386719,43719200.0
2021-07-27,413.33843005163095,413.366616835825,409.6551944295432,412.4927978515625,67397100.0
2021-07-28,413.1222721053092,413.7048180381999,410.8954303476653,412.3236083984375,52472400.0
2021-07-29,413.2537770670333,415.114161755324,413.244371916328,414.03363037109375,47435300.0
2021-07-30,411.4592154045569,413.4793446420124,411.32765796830415,412.0229797363281,68951200.0
2021-08-02,413.74243239731,414.2967915787936,410.80148711775246,411.1585388183594,58783300.0
2021-08-03,411.9572078453096,414.62566180738776,409.7585527217856,414.5035095214844,58053900.0
2021-08-04,413.2162357099742,414.4752930662552,412.2296696893361,412.4645690917969,46732200.0
2021-08-05,413.6296413592664,415.1611899786431,413.31018162796113,415.0766296386719,38969700.0
2021-08-06,415.3960840718297,416.18534257573646,415.11418760127896,415.7625122070313,46930000.0
2021-08-09,415.73434047583487,416.0538002146291,414.653808985216,415.4242858886719,41222600.0
2021-08-10,415.87532235369696,416.6552044987499,415.1894343873146,415.9411010742188,43339300.0
2021-08-11,417.012231826999,417.0686053915082,415.88470318832685,416.9746398925781,44034300.0
2021-08-12,416.8243432652148,418.3652973166653,415.92233746699225,418.2243347167969,38909400.0
2021-08-13,418.6752683138319,419.0041331907484,418.1866879112004,418.9853515625,39470300.0
2021-08-16,417.6793338317378,420.1034831034583,416.1195983231061,419.9719543457031,73740000.0
2021-08-17,417.4068048926508,418.0833162731186,414.2215841205355,417.2189025878906,92673900.0
2021-08-18,416.20414359044753,417.77328419430097,412.4081899435472,412.6524658203125,89351900.0
2021-08-19,409.9181996630005,414.4940636710407,409.7772657698709,413.2913513183594,92812200.0
2021-08-20,413.6390398091952,416.9088209320755,413.1504307316215,416.5799560546875,72008700.0
2021-08-23,418.27131541425854,421.1558872339836,416.6552062239017,420.2444763183594,54973000.0
2021-08-24,420.9115905761719,421.4471681568653,420.3948233013429,420.9115905761719,38744700.0
2021-08-25,421.0995066942213,422.31156706123744,420.7236446811897,421.7947998046875,40529700.0
2021-08-26,421.5128715397554,421.74777094308087,419.2108745917117,419.3048400878906,57829600.0
2021-08-27,420.1128878373361,423.4296663250528,420.0565142734623,423.0538330078125,77235100.0
2021-08-30,423.7303434185079,425.703504172028,423.4860388594857,424.9142456054688,48357400.0
2021-08-31,424.82024545480607,425.1584868096362,423.683340446527,424.28466796875,59300200.0
2021-09-01,425.22429623742056,425.7410634582663,424.2752934663014,424.51019287109375,48721400.0
2021-09-02,425.9384669949634,426.6243550139611,424.6136307014119,425.8163146972656,42501000.0
2021-09-03,424.67935614944514,426.2296865370221,424.27530736753846,425.712890625,47170500.0
2021-09-07,425.3652624941409,425.4592279980526,423.5142538966394,424.1907653808594,51671500.0
2021-09-08,423.6551990825784,424.3880841041836,421.7477883217044,423.6739807128906,56181900.0
2021-09-09,423.4766742980476,425.233717323856,421.6162606196501,421.8605651855469,57970400.0
2021-09-10,423.7961151576544,424.21891687872017,418.4122105154685,418.5343627929688,89948200.0
2021-09-13,421.5411580929,421.8042443220271,417.28475265947947,419.6055603027344,83738600.0
2021-09-14,421.0525500096029,421.25926266690806,416.44852665062126,417.3411560058594,78197100.0
2021-09-15,417.7639286610175,421.32501200583664,416.6552102465529,420.8270263671875,78792200.0
2021-09-16,420.30078497254937,421.2779457838027,417.2000958380673,420.1598510742188,77786700.0
2021-09-17,419.38507550677497,419.8092317575897,415.70888206973706,416.0670776367188,118425000.0
2021-09-20,409.9212425851907,411.5048166227596,404.2467258014124,409.1294555664063,166445500.0
2021-09-21,411.4765682514919,412.7773715752907,408.21515342525714,408.7430114746094,92526100.0
2021-09-22,411.0241068459511,414.7756961285755,408.8561204801072,412.730224609375,102350100.0
2021-09-23,414.60594149043527,419.35669165274265,414.3702896001674,417.7448120117188,76396000.0
2021-09-24,416.1047109041707,419.149343878641,415.8879007953416,418.4329528808594,62094800.0
2021-09-27,417.3961586138472,418.5649830834851,416.5383820618651,417.2359313964844,61371100.0
2021-09-28,414.4551890406225,414.7851074945161,408.092586956221,408.8278198242188,130436300.0
2021-09-29,410.2134812439846,411.95731138665417,408.95039027329,409.5159606933594,82329200.0
2021-09-30,410.995797948249,411.702753721443,404.1713274228365,404.51068115234375,140506000.0
2021-10-01,406.24511136235,411.0052691446982,402.7103321875053,409.3179931640625,129240100.0
2021-10-04,408.1492774715863,409.054173126942,401.8903463372664,404.0395202636719,128570000.0
2021-10-05,405.5475654887487,410.4962563755631,404.74637188186426,408.2434387207031,90682500.0
2021-10-06,404.6332078979385,410.1474688443581,403.0025149434194,409.9400939941406,113032200.0
2021-10-07,413.2298202312821,416.33097897892,413.05072245970354,413.48431396484375,72437500.0
2021-10-08,414.2572733612104,414.6437459990725,412.0986935121197,412.730224609375,74557400.0
2021-10-12,410.6659754162395,411.0712898886133,407.9418249170345,408.7336120605469,71181200.0
2021-10-13,409.761044211489,411.02413525942126,406.7729934812761,410.2040710449219,72974000.0
2021-10-14,413.8802116046981,417.2547635679065,413.4089077144482,417.10394287109375,70236800.0
2021-10-15,419.2247406070854,420.6480873239112,418.6026161235608,420.2804565429688,66260200.0
2021-10-18,418.4895820363863,421.86410527039766,417.8297450763768,421.5247802734375,62213200.0
2021-10-19,423.1555078607133,424.842755117606,422.5427897754709,424.77679443359375,46996800.0
2021-10-20,425.23865361845753,426.7468318240217,425.1255452871089,426.4451904296875,49571600.0
2021-10-21,425.8419115155946,427.7836812643649,425.4083199861109,427.5574645996094,41305400.0
2021-10-22,427.12384568285273,428.5754696428719,425.1632054936649,427.1144104003906,58845100.0
2021-10-25,428.2078971538363,429.7349172832596,426.4263832582122,429.4049987792969,45214500.0
2021-10-26,430.960357300944,432.176300819604,429.41446648729857,429.79150390625,56075100.0
2021-10-27,430.2533142507114,430.922557691324,427.81193489095295,427.8873596191406,72438000.0
2021-10-28,429.3201484126634,432.0914176968122,429.3107418954437,432.0160217285156,51437900.0
2021-10-29,429.7066201419855,433.1848452815996,429.41441402054215,432.89263916015625,70162400.0
2021-11-01,433.8822959803756,434.2593620586386,431.9028429000094,433.6372375488281,48433600.0
2021-11-02,433.8070200734591,435.7016712064641,433.6750411563234,435.3905944824219,48908400.0
2021-11-03,434.824974662078,438.4540205123054,434.3819478372537,438.0487060546875,52509800.0
2021-11-04,438.652008090464,440.1978988878676,438.30324776244527,440.1130676269531,52847100.0
2021-11-05,442.3470010380783,443.638369161802,440.1224603683864,441.6400451660156,66390600.0
2021-11-08,442.7428857270056,443.24246669971006,441.3289740571507,442.0170593261719,50405200.0
2021-11-09,442.3846916739632,442.6203436197412,439.1421185987696,440.5560302734375,51149100.0
2021-11-10,438.8593747730552,440.5560862579335,435.52256350840406,437.0118713378906,69429700.0
2021-11-12,438.4257001711479,441.0084361308551,437.4736571643487,440.4523010253906,53466700.0
2021-11-15,441.74375614047045,441.90398336577135,439.4720677725637,440.6031799316406,46980500.0
2021-11-16,440.339195278399,443.4875016443956,440.26379931709175,442.3469543457031,48857500.0
2021-11-17,442.083089895888,442.2621876920173,440.6503362929629,441.2724609375,47858300.0
2021-11-18,442.3093732662432,443.0351998440244,439.5758157913373,442.7712707519531,50625600.0
2021-11-19,442.657958965768,443.9116432330203,441.6116782955716,441.9793090820313,57315600.0
2021-11-22,443.8645412849062,446.3624458670388,440.5277020654347,440.7350769042969,72762000.0
2021-11-23,440.4052188410492,442.1773261131567,437.79420558269936,441.3195495605469,73206500.0
2021-11-24,439.31172320953215,442.6202852974533,438.49165914885833,442.4977416992188,61858800.0
2021-11-26,435.8052762333552,437.2757420644132,431.4975517879364,432.6286926269531,112669600.0
2021-11-29,437.43599642318605,439.78308057442894,435.23029768476994,437.9355773925781,86268800.0
2021-11-30,435.4848874481755,437.3983804999548,429.1694024657504,429.41448974609375,148559600.0
2021-12-01,435.1455016825328,438.0016023173936,424.4468968317913,424.6448364257813,131939200.0
2021-12-02,424.8615656234055,432.722910142391,424.465657744763,431.1487426757813,127637800.0
2021-12-03,432.8172113357215,433.8823339250444,423.1554819403864,427.397216796875,137331600.0
2021-12-06,429.9516748417892,434.34423038044,427.5291660360214,432.4590148925781,98977500.0
2021-12-07,437.7564705046071,441.9699283158001,432.3270406361957,441.40435791015625,95484700.0
2021-12-08,441.80029512259415,443.02567377766377,440.03759434211855,442.5732116699219,72238800.0
2021-12-09,441.28185717622887,442.67692714355326,439.387234967476,439.5851745605469,61272600.0
2021-12-10,442.2998872884148,443.874026272797,439.7359928119884,443.7232055664063,77159800.0
2021-12-13,443.2048079952957,443.5535683135092,439.50977239360935,439.7925720214844,87724700.0
2021-12-14,436.5121993902541,439.010104059482,433.8351969554868,436.7666931152344,97264100.0
2021-12-15,436.82330023675024,443.8362754973497,434.2970895809456,443.5912170410156,116899300.0
2021-12-16,445.4481678837098,445.7309387127813,438.1240869835833,439.6794128417969,116568600.0
2021-12-17,436.5891072179885,439.60659254948297,433.2878576005608,434.9999694824219,135511600.0
2021-12-20,429.9014909487797,430.7717206952216,426.7421233842823,430.37445068359375,107134800.0
2021-12-21,433.80807275170514,438.1593076705926,431.6324697258457,438.0174255371094,69806300.0
2021-12-22,437.7620949346776,442.5106004481901,437.5634310546569,442.3970947265625,58890200.0
2021-12-23,443.3997624025647,446.6537277682901,443.2957251145635,445.1497192382813,56439700.0
2021-12-27,446.5307010758358,451.4967778304271,446.4834166536119,451.4494934082031,56808600.0
2021-12-28,451.8846036460607,452.91565229770765,450.3143740241347,451.08056640625,47274600.0
2021-12-29,451.1846635723899,452.6792035816923,450.181991278277,451.6576232910156,54503000.0
2021-12-30,452.083263571022,453.095404283241,449.9455053015741,450.4089965820313,55329000.0
2022-01-03,450.5413723302358,452.00756463480985,448.2238872560393,451.8751220703125,72668200.0
2022-01-04,453.30345283185306,454.0223607448496,449.8602926876768,451.7237548828125,71178700.0
2022-01-05,451.35491502576446,452.13057588020047,442.9551459366762,443.04974365234375,104538900.0
2022-01-06,442.5862910110763,445.3578282323568,440.2593082446205,442.6335754394531,86858900.0
2022-01-07,442.6429392786295,443.8253383803812,439.5213883297057,440.8835144042969,85111600.0
2022-01-10,437.6768993282456,440.5524733976893,431.90678546000674,440.3349304199219,119362000.0
2022-01-11,440.0700665321806,444.4402092800413,437.0620210810528,444.3456115722656,74303100.0
2022-01-12,446.086117009949,447.6090622228809,443.5794364260466,445.54693603515625,67605400.0
2022-01-13,446.6536743821532,447.30636106377136,438.3768798065865,439.4079284667969,91173100.0
2022-01-14,436.248582581367,439.9376625709824,435.0283384384738,439.5876770019531,95890900.0
2022-01-18,434.8770031364011,435.08510657220825,430.6865868583265,431.8027648925781,109709100.0
2022-01-19,433.3540622278281,434.7540044741665,427.04476708624,427.319091796875,109357600.0
2022-01-20,429.2109131132616,433.931041520804,420.4611589616414,422.5894775390625,122379700.0
2022-01-21,421.4637870445088,423.8285852162134,414.26535526607927,414.2937316894531,202271200.0
2022-01-24,408.6655338392634,416.5639661506676,398.005033203548,416.05316162109375,251783900.0
2022-01-25,409.6398524787366,415.9396791379404,404.0494653685355,410.9736022949219,167997300.0
2022-01-26,416.8856420829711,420.02610174271774,405.6670218319584,409.9425964355469,186391100.0
2022-01-27,414.5586155924304,417.7085142657729,406.22506858864034,407.9182434082031,149878300.0
2022-01-28,409.2803813325248,418.0963566867088,404.6832271039297,418.049072265625,164457400.0
2022-01-31,417.3774492101084,425.9285683081596,416.0247914532952,425.5785827636719,152251400.0
2022-02-01,426.3069376556783,429.097411363108,422.76920842520514,428.4541931152344,123155400.0
2022-02-02,430.86628479936365,433.3445889976843,428.548770732719,432.6162414550781,117361000.0
