date,market_PC1,market_PC2,market_PC3,market_PC4,credit_PC1,cross_asset_PC1,cross_asset_PC2,cross_asset_PC3
2021-07-07,-3.813627053802748,-0.9183581637946754,1.8945555680088593,-0.5831016772401665,1.6940729236164351,2.1819588283726254,-1.2418729649715596,-0.9542415897073244
2021-07-08,-3.8019687057998155,-2.4482157287060935,1.4406372644543304,-0.76649807449444,1.6940729236164351,1.94935319158456,-0.7736674708687233,-1.2537441355517913
2021-07-09,-3.2769236432657665,-0.3188614283303366,1.5979193050731106,-0.6162380793204364,1.7290036116920486,0.26166619326488005,-0.6495747262720908,-1.0746973005840166
2021-07-12,-3.318017069809225,-0.5230580218336928,1.2915186659458118,-0.7671099899832942,1.7406471743839196,0.1367955660835512,0.1400841451861885,-0.9585115128532751
2021-07-13,-3.420869969394192,-1.2817347522221803,1.1812362193680566,-0.8211578016943432,1.7522907370757907,0.4805695732596903,0.7819027562082862,-0.7418219072403693
2021-07-14,-3.4927624227169947,-0.9995587016223882,1.3256861936642588,-0.7462234806314787,1.7290036116920486,0.0024301623065186607,0.22645265999974004,-0.6459857057164999
2021-07-15,-3.653764165765395,-1.4483104397992148,1.2540968778760782,-0.814275246320338,1.6591422355408219,-0.5465297184737391,-1.4932290923203193,-1.1006092876128193
2021-07-16,-3.4315702485861648,-2.536027929637909,0.9595835344499863,-0.8595343845265154,1.6358551101570797,-0.46819584280845283,-1.0821596748720268,-1.2120449858634599
2021-07-19,-2.6054198586089203,-3.9857093916079678,0.7525326471668426,-0.8253337605547714,1.5427066086221108,-2.839171684227814,-1.3555250064685347,-1.697754597959477
2021-07-20,-1.9793715260719396,-1.2541191887924434,1.8665218885566652,-0.241568841052023,1.6009244220814665,-3.819990022091207,-1.5810624806253544,-1.147172255829669
2021-07-21,-1.818950922381923,-0.7152030556144158,1.2105563193435374,-0.5209699745085566,1.6591422355408219,-4.179228336923141,-1.3545763445347503,-0.8197373209396505
2021-07-22,-1.9494634019407806,-0.6152870895107538,0.9429423987401672,-0.7177664512585372,1.6474986728489507,-4.204982331817683,-2.248288754502089,-1.0016608264261182
2021-07-23,-1.8068977044842354,0.27468199446677044,1.4518560508143175,-0.4706307805701928,1.6591422355408219,-4.4857985268900515,-2.168583272233505,-0.6938528110470311
2021-07-26,-1.9365863374035412,0.22196922661416357,1.3147319432904905,-0.6096014212184878,1.6474986728489507,-4.538420048326143,-2.7377439324579615,-0.6536008285299942
2021-07-27,-2.0282119046052274,-0.9431408699501783,1.0439423820272453,-0.7120996544808234,1.6242115474652086,-4.667296615032762,-1.3413432116668986,-0.6392730763460309
2021-07-28,-2.0503953655357923,-0.8469111805351454,1.0606569844837939,-0.6670147048205711,1.6358551101570797,-4.693871116243711,-2.2914224382401236,-0.7356499556004428
2021-07-29,-2.1305596478483326,-0.4189161620294585,1.2838638680709065,-0.5878599248711011,1.6591422355408219,-4.748770346675933,-2.0361588935896675,-0.6511733685756994
2021-07-30,-2.151663804229716,-1.1644961049444855,0.7111948213746521,-0.8427329329779429,1.6242115474652086,-4.8698162122467785,-2.6626920904658276,-0.8543775312623542
2021-08-02,-2.434462143125416,-1.7032272837774174,1.3280449444972389,-0.5922237832260293,1.5306434756454175,-5.023946533049925,-4.615063524710764,-1.071690000287721
2021-08-03,-2.25509347785163,-0.6932391831707592,1.662177635953121,-0.3973517510612016,1.5189999129535463,-5.011257438500647,-4.407185488975397,-0.8817077407957477
2021-08-04,-2.219819923904715,-1.4030988304872487,0.7547835265878953,-0.7949625454174429,1.5189999129535463,-4.957269338744842,-2.938283651991636,-0.9803008036384087
2021-08-05,-2.2805373435784992,-0.6637207197371566,1.383824711687248,-0.5061621015382156,1.5189999129535463,-5.223061080588835,-1.6458025395909035,-0.6959998629832914
2021-08-06,-2.3896368321410733,-0.553492958100888,0.9475889467724213,-0.7212169312842597,1.6121484144885152,-4.701092648716605,-1.344570967093234,-0.3508299375052076
2021-08-09,-2.561753959753285,-0.8159035005499684,1.027126942620091,-0.7336386154298475,1.612148414488515,-4.607214491929873,-1.8625514528061697,-0.21150284606940076
2021-08-10,-2.6530593619657887,-0.9984957798853948,1.1650720040379752,-0.6544037076326398,1.6354355398722573,-4.633236300594182,-2.5467471302306333,0.06514989746016174
2021-08-11,-2.7506087909927386,-0.705642722836073,1.231100812966703,-0.6525964314123682,1.6354355398722573,-4.674656988197218,-2.063561077315944,0.20560720887635042
2021-08-12,-2.814067841392915,-0.4873712696775403,1.1284186083120031,-0.7131956401124087,1.6470791025641283,-4.830551877822598,-1.9496561551658533,0.305245884884469
2021-08-13,-2.932266719924926,-0.5271699404803791,1.0888071713341612,-0.7458780768528005,1.5655741637210308,-4.429271290866583,-1.600515203917381,-0.04213127228996572
2021-08-16,-3.223237549806763,-0.6775296793282602,1.3880222707524859,-0.648212570390046,1.5539306010291596,-4.521781715339914,-2.40643418471537,-0.02266982389137154
2021-08-17,-3.3608966234270934,-1.8780708245478621,1.0969253773401324,-0.7532854751781207,1.5306434756454175,-4.366709180500471,-1.6678638388661295,-0.00787854844162154
2021-08-18,-3.156803081514873,-3.207700218360817,1.2431404811023963,-0.6513864753909826,1.5422870383372884,-4.4778683665338646,-1.2698033155748571,0.023655011764794495
2021-08-19,-3.2769804133915197,-3.0965271576780116,2.0952051405123306,-0.23215275911443908,1.518999912953546,-4.424091879606963,-2.5488205050375403,-0.06922979756440135
2021-08-20,-2.9362955452062445,-1.615682266666868,1.7969409480428529,-0.30491266142892104,1.5306434756454175,-4.3265749509640505,-0.09631075111711355,0.08481798442140814
2021-08-23,-2.6825060752055108,-0.7190926417741532,1.5131812385686854,-0.4195265773343537,1.5189999129535463,-4.411982806645006,-0.4305783143704262,0.21134689276552526
2021-08-24,-2.805526017360481,-0.8705916328123383,1.2649348596256529,-0.5807316858906704,1.5539306010291596,-4.362079808285931,-1.4152954430861386,0.2607732725792485
2021-08-25,-2.8869952318635446,-0.544877325066711,1.4327419191395936,-0.5492037190121998,1.6354355398722573,-4.301503099879636,-0.8955023813426232,0.22984647176613726
2021-08-26,-2.9580487439500076,-1.7130734228678832,1.2924820736330063,-0.6089997059025481,1.600504851796644,-4.431844245507936,-1.0263535906881938,0.18691902609296768
2021-08-27,-2.5770622611513665,-0.2533564482329475,1.575330696463261,-0.38807876287331455,1.600504851796644,-3.9141110615609938,-1.5109130899530743,0.27112359335326186
2021-08-30,-2.5669703246053213,-0.4397882445985903,1.2442036506335465,-0.5135781365240921,1.600504851796644,-3.817149672972628,-0.8990366505267036,0.3816581368613646
2021-08-31,-2.6749621467897184,-0.7806879702434038,1.0003106855825503,-0.6605495963256083,1.612148414488515,-3.54591907744659,-1.1726525525029696,0.33526727498233644
2021-09-01,-2.8187550107303254,-0.5569786622506658,1.1268742983777302,-0.6428363882673704,1.5886515039623617,-3.661423981959409,-2.10535569257069,0.2887372850644699
2021-09-02,-2.938292259374982,-0.4444605957148062,1.5294105378995357,-0.4894247586804268,1.5653643785786195,-3.5692335582708457,-1.927692186648388,0.5129605195171497
2021-09-03,-3.0747634038977814,-0.9318740446344482,1.233642008489037,-0.5955336825154831,1.6002950666542328,-3.392863677952288,-1.0488961627879683,0.8407414547607789
2021-09-07,-3.376919315940661,-2.2056527862009485,1.515723220520382,-0.4558102606573606,1.6468693174217173,-2.9520728745888993,-2.4120786529881215,1.087169570063727
2021-09-08,-3.4565456170222304,-2.2770447999936896,1.672989203443988,-0.3800196419161298,1.6119386293461038,-3.0278497580699475,-3.048575330990904,0.5077090437694161
2021-09-09,-3.5782538301832996,-2.827092530930378,1.6363164734808893,-0.4163069591715143,1.5420772531948772,-3.4195659234608895,-2.066098276308246,0.16064908143158357
2021-09-10,-3.564780013621693,-3.867804186374208,1.6282101590469724,-0.389685463267474,1.6002950666542328,-2.7556357655446115,-3.358959318721566,0.09125282289733005
2021-09-13,-3.5347904239759016,-3.0779325417106778,1.96228857281836,-0.2122795920038293,1.6002950666542328,-2.6680113527444913,-3.4133506369536133,0.20162550404600268
2021-09-14,-3.5250737456728407,-3.378997965474063,1.4242168478755974,-0.4873624432536578,1.5420772531948774,-3.0868047168432904,-2.711772381554446,0.1459600546747299
2021-09-15,-3.2286086117821444,-2.0739363688472694,1.9804715767339345,-0.18509950649544638,1.5770079412704907,-3.3463849950756366,-2.126749782916675,0.406336396263798
2021-09-16,-3.4607613546042124,-2.70892170202481,1.6371711434326883,-0.3753308636635513,1.5886515039623617,-2.8542355968666047,-2.587383671679243,0.9826318096519919
2021-09-17,-3.1701721519550934,-3.5518311292122524,1.4027941330528682,-0.4699099293693262,1.6235821920379752,-2.193415866288338,-2.114001807570786,0.5582117549145684
2021-09-20,-2.196280137385838,-5.069186486859502,1.182903393791964,-0.41787746793755653,1.5537208158867484,-3.5318319499254884,-1.968102508367342,-0.3285995858130394
2021-09-21,-2.2518574572264924,-4.2665402265892975,2.093208316056018,0.0018849115609446377,1.5886515039623617,-3.6307291503977486,-3.7456877383641705,-0.22450099078803396
2021-09-22,-1.885065651345186,-2.5728869595698174,1.9215228954370818,-0.008314351490079324,1.5420772531948772,-2.925868098233422,-0.9933151809841517,-0.3222076752308817
2021-09-23,-1.5228929513760407,-1.0725928342224051,1.6195502686005279,-0.13961749315286384,1.6235821920379752,-4.174759350114948,-0.3956743236354911,0.09548239999452045
2021-09-24,-1.5877398415593449,-0.8560807880155191,1.0644472548700104,-0.4724423855426664,1.6701564428054594,-4.109965614074482,-1.2127906650084364,0.5048891532567491
2021-09-27,-1.7795058446988827,-1.1276656748590033,1.2048572372852215,-0.48574565451560425,1.6585128801135884,-3.998897747174284,-0.41290783814306303,0.5603106337506489
2021-09-28,-0.897572400973417,-2.7759974304772834,0.19208611327329708,-0.8325830357572733,1.728374256264815,-1.8829725216748292,-1.4504535465071258,0.2848911564028601
2021-09-29,-0.9663276773309892,-2.3323210894699,1.3780362070869434,-0.21149512713384075,1.7516613816485573,-1.8107434155459092,-1.8067124369359444,0.4330928554171201
2021-09-30,-0.5216534404734686,-3.497734760571988,0.27781860648126916,-0.6063011880511033,1.7400178189566862,-1.8037300385305106,-1.0039171648317136,0.4015988321591461
2021-10-01,-0.4044544648175582,-1.5857209589187222,1.4582871523520329,-0.06711729851751172,1.8105085505351461,-1.1281571788404434,-1.4322838283428991,0.3464630287387835
2021-10-04,-0.1422641490207699,-2.8233250647552266,0.09541555826384115,-0.7183441967893401,1.8221521132270173,-1.0512435679301932,-2.8225263650004653,0.249267971654927
2021-10-05,-0.12125559976960204,-0.8822166880220235,1.6280651573748155,-0.07155259547741626,1.8687263639945018,-1.6543701646375735,-3.773037530946855,0.35922503087496455
2021-10-06,-0.18336309726704295,-1.0712933396581246,1.237873035756276,-0.24461490383868148,1.8337956759188883,-1.3843280319631126,-2.7180517895707794,0.04697385661679828
2021-10-07,-0.16257821616502058,-0.19147123918934628,1.4949574444233005,-0.1402934698545144,1.868726363994502,-1.8315589296720065,-3.329558123343838,0.22441573731314254
2021-10-08,-0.22601094847947958,-0.7459207142768038,0.6074466873332554,-0.5250233528947831,1.903657052070115,-1.7184920691991419,-2.5896915114784043,0.23513242430049666
2021-10-12,-0.25874278387893085,-1.2730742407473052,0.350902709387944,-0.713429107989625,1.8454392386107596,-2.455323138237831,-1.4666033748907152,-0.174310340302182
2021-10-13,-0.32933258207592436,-0.6518846953560579,1.0148615844044515,-0.38758524584074344,1.787221425151404,-2.257749439890253,-2.5708320500752033,-0.3832990700500091
2021-10-14,-0.05876654798379596,1.116888113233926,1.415191655362427,-0.1960914709658725,1.7522907370757907,-1.868891174361088,-2.988387442883815,0.03760697762819108
2021-10-15,-0.12279723331199931,1.1853706026289752,0.7970141839976764,-0.5002388350928871,1.775577862459533,-2.1091510185734457,-3.723932067990394,0.25319614685698977
2021-10-18,-0.36156833764518137,1.3120930762111975,0.6176024189406193,-0.6817972066240954,1.7406471743839196,-1.8947249085435085,-3.1093736694692025,0.25352568972268086
2021-10-19,-0.40692124497559057,1.8881911759221988,1.0343955601988644,-0.4938794920025086,1.8454392386107596,-2.17419511608938,-2.9591092790422118,0.8149909692903802
2021-10-20,-0.47863221804107353,1.7566546278778223,0.8226508804958267,-0.5892503136863144,1.8570828013026308,-2.1761646855705505,-2.407871417546382,1.0649846993407628
2021-10-21,-0.5530161433052929,1.3911101567574162,0.49387664701596323,-0.6767025597583406,1.8337956759188883,-2.1306327211688423,-0.814996955703518,1.0151110442836904
2021-10-22,-0.7127886068122453,0.9367345683256146,0.2891723055364501,-0.7784355328677001,1.775577862459533,-2.276271773776605,-1.7515568098118257,0.706093600919021
2021-10-25,-0.8391388978068431,1.3181642530806925,0.6682219423868293,-0.6265577274793278,1.7639342997676621,-2.2723234377989336,-1.467221455996261,0.694374386413401
2021-10-26,-0.9540096725489046,0.9216171667239723,0.5551846869158459,-0.7038066762099451,1.7522907370757907,-2.1612279282480062,0.8544049133620245,0.47186620771313037
2021-10-27,-1.121198009311773,0.11840913284111292,0.3501901897059543,-0.7802749083896621,1.6125679847733374,-2.539728135316723,1.2147600472121611,0.24966294562548902
2021-10-28,-1.0230106991312642,0.7813405980185884,1.1072425150134555,-0.36278271430521264,1.6474986728489505,-2.6565065075749477,2.7680138898865656,0.4363216217328953
2021-10-29,-1.123267328889492,0.5364684702157003,0.6638108765452193,-0.5695203362167921,1.647498672848951,-2.6768722743111955,1.985251434777707,0.34713887781196257
2021-11-01,-1.2838308575513087,0.309003617197604,0.6790592017209772,-0.5581478794573798,1.6942827087588466,-2.6568606125140803,1.506892789952274,0.3953000013080622
2021-11-02,-1.3951449492816568,0.4403036290842212,0.80399054146654,-0.48757697186109805,1.7175698341425887,-2.5694908766401996,1.675497898866389,0.3927715832688948
2021-11-03,-1.5681899648246107,1.0128370852862607,0.8522705168775713,-0.5079276705921111,1.7525005222182022,-2.678589739921252,3.227670708748263,0.6924621780744269
2021-11-04,-1.6934480146416961,0.818400015882383,0.753448457762133,-0.5507292445164474,1.7408569595263308,-2.4516410252840344,2.632605863863346,0.44377672618620057
2021-11-05,-1.925450707876869,0.5718066769916209,0.9134641682201802,-0.5137339740017455,1.6709955833751047,-2.266805442805217,2.5820351591406583,0.19327049218973413
2021-11-08,-2.128417530891593,0.148874778734769,0.9027721970614069,-0.5375601284938638,1.6709955833751047,-2.188543333461896,3.1558475324406787,0.3729071615418119
2021-11-09,-2.232138646953925,-0.39194116843027205,0.6879222272970916,-0.6409303371959125,1.6593520206832333,-2.47593690213723,1.7899260833128248,0.32282823849468406
2021-11-10,-2.13698954566744,-1.1314058668624476,0.3975827903598266,-0.7362055583266073,1.6593520206832333,-1.3007766864034427,1.7369951938787127,0.5189587486402084
2021-11-12,-2.176700897786406,-0.10954524542402873,0.8977597423498687,-0.41486530313974807,1.6593520206832337,-1.4750074673867564,2.4187269815440233,0.8165502982223968
2021-11-15,-2.361074329713324,-0.49420199320112573,0.5120808841927019,-0.6136938429425823,1.7175698341425887,-1.3107447642829033,1.2277358525924125,1.261437566414666
2021-11-16,-2.4843396704224223,-0.19988594091230577,0.7873597004290962,-0.5169865444451712,1.7059262714507175,-1.3176835317190523,2.1285105094315218,1.1692575120263318
2021-11-17,-2.7953137942415918,-0.6354449359270314,0.6002443889735127,-0.6715658181576438,1.6942827087588466,-1.4509761684270113,4.095733652622899,1.0121411443710178
2021-11-18,-2.923038095627721,-0.6079166430425222,1.133292906124383,-0.43034150901944945,1.6826391460669756,-1.4468078219514744,3.6776349410761204,1.0520041707520031
2021-11-19,-2.9696003862562623,-1.2894995514236618,0.870170640730634,-0.5130387359049684,1.62442133260762,-1.4401987041507702,2.6433335112904395,1.264557723234251
2021-11-22,-3.0934246498149953,-1.98361570667419,1.166118276411229,-0.3755091663141371,1.6011342072238777,-1.1083767862298481,2.1578103791375365,1.4314940322825644
2021-11-23,-3.2937207612940353,-2.0264122948176024,1.5257723434121997,-0.22646665202816743,1.6826391460669754,-1.0960853962294699,2.925543205565305,1.6504977029112953
2021-11-24,-3.5166267680672467,-1.5072338326483674,1.5072490951727473,-0.2928692274048579,1.6011342072238781,-0.8518012670571257,1.490575208855526,0.8004908060821252
2021-11-26,-2.279558495958159,-4.562183684155565,0.5201647437745899,-0.6076962125920632,1.5778470818401356,-3.2857355184385857,0.8251221514168952,-0.08312218061394731
2021-11-29,-1.8566889928787154,-1.344596861318147,1.637116413079305,-0.01867367301802662,1.6127777699157488,-3.6192679324786083,0.003922461752663534,0.20859983489887263
2021-11-30,-0.9735551938614506,-3.6523805549354305,-0.22058841012975489,-0.7393750230004114,1.4963421429970378,-4.7807714032398545,-0.03151329125667127,-0.1646454371533609
2021-12-01,-0.8769165729240308,-4.633153438232938,0.6990303650736345,-0.2940178319013623,1.4849083654475779,-4.868754036382226,0.9038934984592617,-0.40354568900503696
2021-12-02,-0.5477104289052004,-2.4396923241711383,1.8701576159476805,0.32233699845907005,1.4150469892963513,-4.822525387870514,-0.630871464115222,-0.05455844415789953
2021-12-03,-0.5444139921189161,-3.599736954526047,1.026682647459449,-0.1641048688491505,1.3451856131451245,-5.169702765867821,-1.0857330255175885,-0.4328375336292808
2021-12-06,-0.36165765313525844,-1.9608576426567859,1.734087009316928,0.24049786664275916,1.380116301220738,-5.576763825444478,-1.7386936076901076,0.1750608158993557
2021-12-07,0.1275386906300666,0.9459953560326311,1.7211099035107862,0.22886311816369379,1.380116301220738,-5.9346262077885426,-2.0172338666243927,0.2588735718040798
2021-12-08,0.07706372670969812,1.0614656355538277,0.5619799703505922,-0.3659414843045935,1.4499776773719648,-5.719870118919948,-3.6789399422285496,0.5622505458924401
2021-12-09,0.0256190845280457,-0.13727636442250554,-0.06215253325621079,-0.6204421282510417,1.3917598639126092,-5.775453594205564,-2.4766689954556496,0.10420877124715842
2021-12-10,-0.002459617385874749,1.8131037107869534,0.8284033173643021,-0.30083892936837237,1.4150469892963513,-5.816541916303629,-2.501373930512463,0.19599677484443773
2021-12-13,0.14074356587521356,0.060485272154017986,-0.26868360986208506,-0.7001099099349632,1.356829175836996,-6.0027777137030025,-2.33518953473314,0.23861593635217423
2021-12-14,0.13743630763395384,-0.6825710128998931,-0.13601547721194485,-0.6123665936095966,1.3684727385288669,-5.993793079378707,-4.655642178342516,0.22011086014657838
2021-12-15,0.2933411241827786,1.3618475041098899,0.9596831751907061,-0.10361665333367409,1.380116301220738,-6.240146105626417,-2.361378655673549,0.46115949852127186
2021-12-16,0.3250687112443191,-0.1008916879699238,-0.39096567444728947,-0.7165462786713911,1.4034034266044801,-6.220870013753428,-2.4704840237999033,0.15454625397794453
2021-12-17,0.43603263026053163,-0.854217704350964,-0.5703466288490209,-0.7568611139766555,1.3451856131451245,-6.520068842956607,-2.757295118476661,-0.0927439555998917
2021-12-20,0.503990336186021,-1.5494114336027849,-0.42868092754926135,-0.6575111160758378,1.380116301220738,-6.1040409813749275,-4.2734040664314366,-0.5182804979060657
2021-12-21,0.7006816113745482,0.34781251625195947,1.148985651286632,0.1413496775570793,1.380116301220738,-6.064746046024099,-2.034969964584862,-0.35146185622428006
2021-12-22,0.7116669517682456,0.6144218240392096,0.2664118546185656,-0.22903547322843762,1.380116301220738,-5.772188977378877,-0.8721445666238533,-0.2779764821762819
2021-12-23,0.5942926619569858,1.138319590639334,0.17825305859991233,-0.35787482950454336,1.391759863912609,-5.8831657021969805,-2.2928910808238174,0.14246413975035643
2021-12-27,0.33763582631004113,2.4074182489127596,1.0568105900753975,-0.08272392406917166,1.3102549250695115,-5.606179708344376,-1.661920402295005,0.2117003522373715
2021-12-28,0.27259140908534024,1.6454481601469342,-0.04328609936713967,-0.5770924757648139,1.3451856131451245,-5.573705067656952,-2.4737880081732877,0.3577419137448077
2021-12-29,0.18503572619797984,1.3510760843344414,-0.10007198664300489,-0.5254058676172669,1.4034034266044801,-5.289814020883186,-1.0797890389804272,0.9539933731566614
2021-12-30,0.089566149804355,0.9722336815961411,-0.3169543503891338,-0.6439880737972163,1.3917598639126092,-5.446249987833346,0.23145104860861354,0.6837145571478659
2022-01-03,-0.2677679933966782,0.9482847495927159,0.025656547644287375,-0.4931752870903966,1.4616212400638355,-4.756567334847351,3.8314216612956957,1.2822869151520369
2022-01-04,-0.45373526400136655,0.49804230666924754,-0.14060456731707655,-0.5557726003746819,1.5081954908313202,-4.687470337877847,4.734267426058748,1.1770224184723876
2022-01-05,0.14029774871709091,-1.184924425509758,-1.313592088984062,-0.9915473810800186,1.496551928139449,-4.258275498779115,4.320171761540247,0.9902501698790112
2022-01-06,-0.03157064562983686,-0.711651211372338,-0.17150273377499758,-0.4723248671420282,1.4616212400638355,-4.280189809389653,4.3986788308264515,0.6413182176221287
2022-01-07,-0.10540461984914076,-1.0602252616235324,-0.531051645837666,-0.6041914189081499,1.5081954908313204,-4.17648055860053,4.430614188240448,0.7807894745467097
2022-01-10,-0.22864328494963618,-1.343695965458359,-0.22767523354047206,-0.4642740600812745,1.4732648027557067,-4.286181294223445,3.8475658613151427,0.886192473401996
2022-01-11,-0.2343089947750803,-0.4654371853710061,0.3516937000011074,-0.20017242265317883,1.461621240063836,-3.870900486929826,3.814273771495195,0.9480852092128595
2022-01-12,-0.3765318784666377,-0.014184807415003073,0.19988056326968756,-0.3665428942510461,1.4266905519882223,-3.871207299648354,3.89494811183764,1.259060053783146
2022-01-13,-0.17947095833713503,-1.4860897561817032,-0.6613596428220612,-0.7406003857981104,1.3917598639126092,-4.562164497448751,3.604702458473429,0.69524822893127
2022-01-14,-0.26678184293101936,-0.8386823876213525,0.19176036830264875,-0.34423836323262214,1.391759863912609,-4.347857719194132,3.635865517906156,0.7024608275588982
2022-01-18,0.09444833943242475,-2.8813151743538374,-0.8370931905741679,-0.7136424532974721,1.4150469892963515,-3.2979266028829226,2.2317326662449215,0.4625801102971631
2022-01-19,0.2654142796826826,-3.0688413007768585,-0.2818417451100435,-0.45435294946870397,1.3917598639126092,-3.6461873549143706,1.1452957104700972,0.06433136576447915
2022-01-20,0.49682871786845306,-3.594495250231104,0.017593694425118298,-0.3151346184933092,1.3451856131451245,-3.9575077738465687,0.36657438806126746,-0.07401901495164244
2022-01-21,1.2847606876490705,-4.962554740168844,-0.44458409749720734,-0.4091555044880144,1.3335420504532538,-4.738231580683127,0.11167277528064931,-0.6790706088278995
2022-01-24,0.925463574309239,-4.2831337453185085,1.2234865795069427,0.30724757319161383,1.356829175836996,-5.032320417070308,-3.5231156028371493,-0.4058151803136351
