,date,spx_close,vix_close,R1,R2,M1,M2,V1,V2,V3_hl10,V3_hl20,S1_hl10,S1_hl20,D1,curve_10y_2y,credit_spread_baa_aaa,X1_corr_42,X1_corr_ewm_hl10,X1_corr_ewm_hl20,X2_beta_42,X2_beta_63,X2_beta_ewm_hl10,X2_beta_ewm_hl20,X3_mom_diff_42,M_LV_MOVE_level,M_CH_MOVE_d14,M_CH_MOVE_d21,spx_close_z,vix_close_z,R1_z,R2_z,M1_z,M2_z,V1_z,V2_z,V3_hl10_z,V3_hl20_z,S1_hl10_z,S1_hl20_z,D1_z,curve_10y_2y_z,credit_spread_baa_aaa_z,X1_corr_42_z,X1_corr_ewm_hl10_z,X1_corr_ewm_hl20_z,X2_beta_42_z,X2_beta_63_z,X2_beta_ewm_hl10_z,X2_beta_ewm_hl20_z,X3_mom_diff_42_z,M_LV_MOVE_level_z,M_CH_MOVE_d14_z,M_CH_MOVE_d21_z
10,2025-02-20,610.39,15.65999984741211,-0.004103693355506088,0.001147465865854791,0.0066572122943862055,0.015004119090657575,0.062040319337617805,0.08262222143086304,0.07215969628322719,0.08540255380156306,2.170186496620846,1.8336688014973033,-0.03449480249480251,0.0022000000000000006,0.006,0.26748909944788796,0.2731638407193256,0.17539347904307998,0.2574057233300993,0.30319890930487087,0.21670761119553622,0.13824777966933943,0.043683137951650686,50.09999847412109,-1.960002899169929,-6.0,0.06656187719971074,-0.6683669173944967,-0.3767275950975049,-0.08325119684180966,0.03251051477602814,-0.09074740454908255,-0.6203133156518669,-0.5773055040749768,-0.7093237490594385,-0.8383707434216006,0.5480130968560981,0.4949734481661048,0.5167820058833804,-2.192392758751965,-1.305062355583222,1.2262758868364896,1.0081429724770012,0.8525888813850188,0.6471525632728288,1.007623301318164,0.46170757102139687,0.1594792555132546,0.35860850726073873,2.6882663262875823,0.22181176742178546,-0.06412531127689784
11,2025-02-21,600.0,18.209999084472656,-0.01716844192003375,-0.016037377697624144,-0.001299155731619983,-0.0020811662038244805,0.07881565816245724,0.08812956082473505,0.0866217870151883,0.09160005435504347,2.102242370187965,1.9879899867624935,-0.025008397715821275,0.0023000000000000034,0.006,0.1660513694140441,0.015759299415593696,0.06637053548177942,0.17398147865575633,0.2417351099305136,0.014382675230270583,0.05622813744662047,-0.0004478582968374667,50.0,-2.4000015258789062,3.9000015258789134,-0.17602029209044945,-0.23936453433247942,-1.3993207493781947,-0.7609716201889422,-0.2086897944977322,-0.32928188646620676,-0.4304565054871134,-0.5023385515534157,-0.5164817079274596,-0.7319214660314415,0.4330418073815793,0.8279416486911441,0.6920136078091284,-2.1056075814100614,-1.305062355583222,0.5401568669069798,-0.19207874937518096,-0.06564439802916029,0.23808682743379278,0.6240606313699391,-0.19021629030959364,-0.3010700971806369,-0.16753430345777295,2.6808843995845324,0.1564793035263894,1.033478253247935
12,2025-02-24,597.2,18.979999542236328,-0.004677589551111083,-0.020714967248735228,-0.01262922467205918,0.0037074669833288,0.07727721852711465,0.08652823844868664,0.08483630512248047,0.09057939936398884,2.2372496674430113,2.0953991388225193,-0.02561592429433828,0.002699999999999994,0.006,0.1472581625237201,0.008263931599513703,0.06316873829237135,0.15399612704973556,0.23872183173155462,0.007608395031879287,0.05382440970333603,-0.010416474643886175,47.5,-2.5999984741210866,-1.7000007629394531,-0.24139373521002966,-0.10982252250025548,-0.4216471217148636,-0.9454421950366637,-0.5521651243963086,-0.24846446992872434,-0.44786797149963165,-0.5241360566555182,-0.5402898819304779,-0.7494524021442924,0.6614936820144194,1.0596909838189779,0.6807914580014499,-1.758466872042464,-1.305062355583222,0.41304068746744077,-0.2270280289044638,-0.09261116885016818,0.1400898651282646,0.6052563751564569,-0.21204412326356775,-0.3145672940254599,-0.28638310066774736,2.496333415983749,0.12678308947692166,0.4126114324209984
13,2025-02-25,594.21,19.43000030517578,-0.005019273427752324,-0.028436834352915774,-0.01834271300372503,0.010114764357816775,0.07784597204888043,0.0845632584446842,0.08331444131010565,0.08966684219419496,2.332128740185048,2.1669102903273294,-0.030494371023005288,0.0022999999999999965,0.006,0.13564113672188335,-0.05745065001649327,0.024759698442631428,0.13679453267710148,0.20632812079726873,-0.04796301669992453,0.02023873927862943,-0.048345688281563604,47.5,-5.0,-1.4500007629394531,-0.31120323339843986,-0.034116068602141045,-0.4483911184673226,-1.2499702533541235,-0.7253716865017041,-0.15900963593739229,-0.44143103865792177,-0.5508837386359999,-0.5605828899984378,-0.7651266324994983,0.8220427965589199,1.2139856737742982,0.5906774416706446,-2.105607581410067,-1.305062355583222,0.33446378758026163,-0.533440914623105,-0.4161069163351561,0.05574288797414874,0.40310456576685666,-0.39110425316288666,-0.5031545440391462,-0.7385864218731727,2.496333415983749,-0.22957714330646037,0.44032868987938517
14,2025-02-26,594.43,19.100000381469727,0.0003701709559020827,-0.030598827298501163,-0.01491107031686223,0.014266108915358622,0.07706019887654035,0.08429571013414024,0.08048408484009004,0.0881299681069253,2.3731400337617803,2.1672537494052304,-0.030494371023005288,0.0020000000000000018,0.006,0.12610708307660842,-0.05247888162535031,0.026049673256335608,0.12384834544902638,0.20533269232443968,-0.04362922779833067,0.021239518292350913,-0.06054769279158112,47.59999847412109,-5.3500022888183665,-0.3300018310546946,-0.30606674858190336,-0.08963402783234606,-0.026553001577335655,-1.3352329890283388,-0.6213401391068524,-0.10105105893824026,-0.45032411614334505,-0.5545256571849259,-0.5983237484209807,-0.791524231760323,0.8914398372316386,1.2147267317886348,0.5906774416706446,-2.365963113435767,-1.305062355583222,0.26997599254710297,-0.5102586335769184,-0.4052422509275186,-0.007737957737256303,0.39689262952687077,-0.3771400802276954,-0.49753505931001885,-0.8840623343849033,2.503715342686799,-0.2815466507309829,0.5645018848720575
15,2025-02-27,585.04,21.1299991607666,-0.015922742230489284,-0.04241787617348436,-0.04127041030762957,-0.0016566333151306623,0.08690627508314074,0.08896437514311036,0.09120856008129806,0.09305689231937897,2.316668429140043,2.270653858528468,-0.045456028715940636,0.0022000000000000006,0.006,0.16648842286097598,0.08757526909337951,0.09199474752645542,0.16910491428379773,0.24184458537143388,0.07951751007613203,0.07901361569546439,-0.06986302136238365,47.5,-5.5,-4.450000762939453,-0.5253012596150702,0.2518854131441249,-1.3018183773634444,-1.801342021532822,-1.4204335115154574,-0.32335481349575623,-0.33889002585503053,-0.4909749000886818,-0.45532024125770615,-0.7068985802342026,0.7958817140659796,1.4378260308880644,0.3143076992781737,-2.192392758751965,-1.305062355583222,0.5431130714924498,0.14278358967519278,0.15017259873865724,0.21417488911216023,0.6247438089938506,0.01965874480303439,-0.17312711945061357,-0.9951224411953496,2.496333415983749,-0.3038188112680834,0.10772160037874343
16,2025-02-28,594.07,19.6299991607666,0.015316936574603979,-0.00993249767884663,-0.025969875376470775,0.016103516871995183,0.09682278349801256,0.09297380350605818,0.09933368585795811,0.09713643057050675,1.9761673989261261,2.0208689001103566,-0.045456028715940636,0.0025000000000000022,0.006,0.1886273792661609,0.2153901417506601,0.1565236457743449,0.19546757792685673,0.2849398291251062,0.21455462885012874,0.14099906774608192,-0.06450354460905228,48.400001525878906,-5.0,-3.5999984741210938,-0.3144719055544186,-0.00046900533594095787,1.1433478292600567,-0.5202128460094603,-0.9565920017478443,-0.07539827366410412,-0.22665881101770394,-0.4363977977480929,-0.3469772728539457,-0.6368277677880156,0.2197047203155541,0.8988822171804537,0.3143076992781737,-1.9320372267262598,-1.305062355583222,0.6928597098085835,0.7387567056196496,0.6936598677448125,0.34344261510622676,0.8936781561133734,0.45477031162082315,0.17492804202926301,-0.9312251716413025,2.5627718827210124,-0.22957714330646037,0.20196052949632956
17,2025-03-03,583.97,22.780000686645508,-0.017147545891562643,-0.017383180591545866,-0.04582001494446164,-0.019383836935938703,0.10997588926218288,0.09475965070219552,0.10596441066951127,0.10072619921439216,2.1497784532292887,2.261576517759702,-0.047201827378038755,0.001999999999999995,0.0064,0.1915867954089904,0.1675237005198971,0.12993719312929145,0.20535013242443234,0.2732344648878042,0.18512173123362105,0.1249844316866075,-0.06687586788824706,42.0,-10.200000762939453,-10.060001373291016,-0.5502832539500516,0.5294755301803867,-1.3976851927840002,-0.8140461857874771,-1.5583564987239902,-0.5708513731753588,-0.0777970365868133,-0.41208850565823935,-0.25856111432311246,-0.5751693177657956,0.5134797355846552,1.418240477445517,0.28205953958788754,-2.3659631134357726,-0.48010065930781576,0.712877031793256,0.5155658395147176,0.46973850951684726,0.39190112310112674,0.8206312438613276,0.35993272685763056,0.08500409124206708,-0.9595087125570883,2.0903212520620262,-1.0016906033911355,-0.5142537246565423
18,2025-03-04,576.87,23.51000022888184,-0.012232673815131712,-0.02998602536257966,-0.060584852661080824,-0.02033375078773858,0.11173362956828072,0.09513495203076613,0.10871665651072139,0.10238746978106895,2.1625021393629167,2.2961794328107077,-0.05878609887420456,0.002599999999999998,0.0064,0.2302131364072798,0.261371916046878,0.18948775569269843,0.2454259599848083,0.28792928660807265,0.272933456370927,0.17936075875794374,-0.0683033167138225,42.5099983215332,-8.800003051757812,-9.890003204345703,-0.7160516275747046,0.6522879368282292,-1.0129924055711224,-1.3110658567581752,-2.005958144598718,-0.5841134993031656,-0.05790361022456237,-0.40697983250990616,-0.2218618074557445,-0.5466350643443942,0.535010052897622,1.4929008057578934,0.06807642388597546,-1.845252049384362,-0.48010065930781576,0.9741433990548962,0.9531597772985753,0.9712963153085307,0.5884105185932667,0.9123337599897212,0.6428763919502811,0.39033317529942807,-0.9765271803255522,2.127969528811507,-0.7938142729499762,-0.495406192592096
19,2025-03-05,583.05,21.93000030517578,0.010656008135736528,-0.0034072749963538485,-0.04582515116983821,-0.010866056574577954,0.11649567370301525,0.09699708271418452,0.10975774213165974,0.10317171522331395,1.998036756156088,2.125582603498309,-0.05878609887420456,0.0029,0.0064,0.1915916704259984,0.1459336157937234,0.13224455188682357,0.20492273954914741,0.26231776546409863,0.15600940014095924,0.126623780212512,-0.04444349715087359,32.900001525878906,-18.69999694824218,-17.19999694824218,-0.5717630995464872,0.3864746288646354,0.7785315076418262,-0.2628769754513192,-1.5585122053410394,-0.45193124450550065,-0.0040086326789671705,-0.38163215506549475,-0.20797964616552272,-0.5331647370885745,0.2567108359684121,1.1248157682187243,0.06807642388597546,-1.5848965173586567,-0.48010065930781576,0.7129100061302266,0.41489594249683226,0.48917197489124775,0.38980542799830303,0.7525059665338465,0.2661280595894665,0.09420921433190996,-0.6920633432211146,1.418555784396157,-2.2637983923197513,-1.3058581070671982
20,2025-03-06,572.8,24.8700008392334,-0.017736330319905846,-0.036460541890863674,-0.046393039569710304,-0.0286023868944838,0.1287718805963044,0.10203962858611443,0.11858714795097566,0.10824839043060244,2.0971919191036403,2.2974938232617363,-0.06542666014031656,0.0032999999999999974,0.0064,0.22888334740053845,0.18216894359890334,0.15656780899308845,0.2497980627036645,0.2802812725566372,0.21026782093967356,0.15814184454255303,-0.07446255076338204,30.600000381469727,-20.80000114440918,-21.899999618530273,-0.8110765966806686,0.8810893789334308,-1.4437700387951637,-1.566402023555864,-1.5757279572060128,-0.6995552256711004,0.13492873878153117,-0.31299206046929295,-0.09024558739513051,-0.4459669381215518,0.42449571364135874,1.4957367755731474,-0.05458713680512168,-1.2377558079910536,-0.48010065930781576,0.9651487820646106,0.583853441497961,0.6940318274062536,0.6098488597234059,0.8646065983233375,0.440957519082745,0.2711866276928291,-1.0499593932867413,1.2487687950027004,-2.575614020819442,-1.8269428433371206
21,2025-03-07,575.85,23.3700008392334,0.005310594468480367,-0.031149947422383306,-0.03640485555011885,-0.008059817403509584,0.12954622644065306,0.09880198772023574,0.11564703682040609,0.10699203938410674,2.0208041193070785,2.1842747342476514,-0.06542666014031656,0.0033000000000000043,0.0064,0.2332579069882992,0.15410497433006942,0.1418799829432936,0.2548152047574776,0.2647404888024252,0.1802699578871151,0.14398440064977835,-0.07636323775137388,35.58000183105469,-15.71999740600586,-17.369998931884766,-0.7398662389968373,0.6287349604533649,0.3601397264348061,-1.3569675694039378,-1.2729323767685405,-0.4127522202592669,0.1436924861792697,-0.3570634444381587,-0.12944994878949465,-0.4675462280133022,0.2952365075287028,1.2514517393396445,-0.05458713680512168,-1.2377558079910473,-0.48010065930781576,0.9947380535908587,0.4529972205966315,0.5703252915101203,0.6344501122017903,0.767624885989745,0.34429952376644096,0.19169101610612785,-1.07261994662044,1.6163944613443926,-1.8213181192387558,-1.3247060620634303
22,2025-03-10,560.75,27.86000061035156,-0.02657203671459829,-0.04057443824541895,-0.05795761883696482,-0.03640458381086997,0.1532285311605485,0.10956512222134682,0.13716635020074766,0.11950001219814613,2.0311104414149312,2.331380566234266,-0.08508728993310488,0.0033000000000000043,0.0064,0.10952327112739105,-0.025728098744912647,0.040664936107499036,0.1307311110516503,0.1919901334293277,-0.03406683824146139,0.04557010913971664,-0.11337166537702892,30.0,-21.099998474121087,-23.0,-1.092415878677437,1.3841158145974664,-2.1353511149881346,-1.7286421724822478,-1.926312556455989,-0.8084848084780453,0.41171967051317954,-0.21055360812304422,0.15749530642541587,-0.2527072528199043,0.31267629525855334,1.5688518686812538,-0.41775566415836457,-1.2377558079910473,-0.48010065930781576,0.15780403446507585,-0.38552551687651276,-0.2821468702769475,0.026011266925617577,0.3136288618157308,-0.34632850530380377,-0.36091610363368737,-1.5138453842152648,1.2044765307782672,-2.6201586251031324,-1.9488988184472011
23,2025-03-11,556.12,26.920000076293945,-0.008291075098975753,-0.036632839529262995,-0.06661886489184266,-0.04581275663456719,0.15484106522023983,0.11054344877876249,0.13480174611121284,0.11877537536999178,1.9970067786870256,2.2664630604143894,-0.09264154021863269,0.0034000000000000002,0.0064,0.12556379646979504,-0.00047215261994205254,0.05964659051792972,0.14872127753911737,0.19961347344894187,-0.0006096977655580861,0.06621238411563818,-0.11440698371049685,29.100000381469727,-22.149999618530273,-24.30000114440918,-1.200515536407316,1.2259736225020927,-0.7044788628760615,-1.573196943044445,-2.188881510067015,-0.9398360614192046,0.42996970862279416,-0.19723644073329333,0.12596493591770133,-0.2651537328261076,0.2549679651131252,1.4287838342226447,-0.5572967663696109,-1.1509706306491496,-0.48010065930781576,0.26630123292774577,-0.26776250076348396,-0.12227605585341092,0.11422495972906928,0.36120204605767786,-0.23852415531558102,-0.24500744906439623,-1.5261887560913956,1.1380382048422304,-2.776066297748234,-2.0930286841103483
24,2025-03-12,558.91,24.229999542236328,0.005004360102669025,-0.0422844875623305,-0.045691762558684346,-0.058834876817087434,0.1462676603397425,0.10612726873222651,0.13107001925056955,0.11722348697688888,1.8486301963468308,2.066991877405368,-0.09264154021863269,0.0031000000000000055,0.0064,0.11088123497023218,-0.04075395624189191,0.03865739304441997,0.1307897591393494,0.1851421415276989,-0.05276014126914733,0.04282768309244068,-0.10341133960760018,27.700000762939453,-22.399997711181634,-24.5,-1.1353755698703054,0.7734179421799751,0.3361704043665334,-1.7960815613088488,-1.554468479088213,-1.1216430747444779,0.3329392211996746,-0.25735032444340294,0.07620492278466935,-0.291809220245662,0.003893326360852364,0.9983985909458993,-0.5572967663696109,-1.411326162674849,-0.48010065930781576,0.16698922443964456,-0.45558784159692167,-0.2990551722376241,0.026298844274910138,0.2708942101295483,-0.4065613690024804,-0.3763151288751553,-1.395095429727691,1.0346896821860372,-2.813186848519557,-2.115202363197522
25,2025-03-13,551.51,24.65999984741211,-0.013328487508569964,-0.037876644750994615,-0.07433718664185829,-0.07033977878720687,0.15127841149496732,0.10871601039671701,0.13275181300906883,0.11867665239427935,1.8576017372905846,2.077915019500568,-0.10016315875346711,0.0033000000000000043,0.0064,0.052261136475074715,-0.09530063005637067,0.00500794144798882,0.06137025216328489,0.15488517088261208,-0.12253508396817979,0.005598747658267456,-0.11690849720122287,27.100000381469727,-22.899999618530273,-24.21000099182129,-1.3081482409720553,0.8457595934858985,-1.0987630253226177,-1.6222490160714444,-2.4228653563512914,-1.2822675995123527,0.3896489688115499,-0.22211187996540568,0.09863048677558507,-0.26684941471200785,0.019074471296106885,1.0219667028760138,-0.6962350992408525,-1.2377558079910473,-0.48010065930781576,-0.22951377808465856,-0.7099271878855796,-0.5824638317415437,-0.31409550767395955,0.08207665307471448,-0.6313875865494417,-0.5853597144286128,-1.5560125409805925,0.9903974179616039,-2.887428799690669,-2.0830504545080575
26,2025-03-14,562.79,21.770000457763672,0.020246585885583812,-0.02294065333389117,-0.054090600756274476,-0.05996487497426717,0.16299565747406977,0.11320826912512703,0.1418498111978853,0.12440057204334283,1.5347218493927905,1.7499919896010374,-0.10016315875346711,0.0029,0.0064,0.010365417965472017,-0.17230719811359627,-0.048211719393930014,0.012738960839405908,0.15076164531713915,-0.25170562876157704,-0.05794292049061737,-0.09347646460504677,26.5,-21.0,-25.099998474121087,-1.0447866558331713,0.35955684989758063,1.5291972479086084,-1.0332168035338472,-1.8090824391485663,-1.1374194296805717,0.5222602363833373,-0.16096239875093651,0.21994604020860553,-0.16853443995335876,-0.5272850009044615,0.3144297500672766,-0.6962350992408525,-1.5848965173586567,-0.48010065930781576,-0.5128940283471648,-1.0689921649036465,-1.0307003414878462,-0.5525561020474711,0.05634393736901373,-1.047596097528019,-0.9421532012325944,-1.276648906822385,0.9461051537371706,-2.6053105180783986,-2.1817236119249355
